TimeSlice	Time	L Hip MN ext	L Hip MN flx	L Hip PF flx	L Hip PF ext	L RG ext	L RG flx
9506	1.9012	-0.0445098	-0.0943618	-0.0616509	-0.0562427	-0.0576615	-0.0636437
9507	1.9014	-0.0445268	-0.0943489	-0.0616498	-0.0562475	-0.0576619	-0.0636355
9508	1.9016	-0.0445442	-0.0943357	-0.0616487	-0.0562523	-0.0576623	-0.0636273
9509	1.9018	-0.0445619	-0.0943221	-0.0616475	-0.0562572	-0.0576628	-0.0636192
9510	1.902	-0.04458	-0.0943082	-0.0616463	-0.0562622	-0.0576632	-0.063611
9511	1.9022	-0.0445984	-0.0942938	-0.061645	-0.0562672	-0.0576636	-0.0636029
9512	1.9024	-0.0446171	-0.094279	-0.0616436	-0.0562722	-0.057664	-0.0635949
9513	1.9026	-0.0446361	-0.0942638	-0.0616421	-0.0562773	-0.0576644	-0.0635868
9514	1.9028	-0.0446555	-0.0942483	-0.0616406	-0.0562825	-0.0576648	-0.0635788
9515	1.903	-0.0446752	-0.0942326	-0.061639	-0.0562877	-0.0576652	-0.0635708
9516	1.9032	-0.0446952	-0.0942164	-0.0616374	-0.056293	-0.0576656	-0.0635628
9517	1.9034	-0.0447155	-0.0941998	-0.0616357	-0.0562983	-0.0576659	-0.0635549
9518	1.9036	-0.0447361	-0.0941829	-0.0616339	-0.0563037	-0.0576663	-0.063547
9519	1.9038	-0.0447569	-0.0941657	-0.0616321	-0.0563091	-0.0576667	-0.0635391
9520	1.904	-0.0447781	-0.0941484	-0.0616302	-0.0563145	-0.057667	-0.0635312
9521	1.9042	-0.0447995	-0.0941306	-0.0616283	-0.05632	-0.0576674	-0.0635234
9522	1.9044	-0.0448212	-0.0941124	-0.0616263	-0.0563255	-0.0576678	-0.0635156
9523	1.9046	-0.0448431	-0.0940939	-0.0616242	-0.056331	-0.0576681	-0.0635079
9524	1.9048	-0.0448653	-0.0940752	-0.0616221	-0.0563366	-0.0576684	-0.0635002
9525	1.905	-0.0448877	-0.0940564	-0.0616199	-0.0563423	-0.0576688	-0.0634925
9526	1.9052	-0.0449104	-0.0940371	-0.0616177	-0.0563479	-0.0576691	-0.0634848
9527	1.9054	-0.0449333	-0.0940175	-0.0616154	-0.0563536	-0.0576694	-0.0634772
9528	1.9056	-0.0449564	-0.0939976	-0.0616131	-0.0563593	-0.0576698	-0.0634697
9529	1.9058	-0.0449798	-0.0939775	-0.0616107	-0.0563651	-0.0576701	-0.0634621
9530	1.906	-0.0450034	-0.0939573	-0.0616082	-0.0563709	-0.0576704	-0.0634546
9531	1.9062	-0.0450271	-0.0939367	-0.0616058	-0.0563767	-0.0576707	-0.0634472
9532	1.9064	-0.0450511	-0.0939158	-0.0616032	-0.0563825	-0.0576711	-0.0634397
9533	1.9066	-0.0450753	-0.0938947	-0.0616006	-0.0563884	-0.0576714	-0.0634324
9534	1.9068	-0.0450996	-0.0938734	-0.061598	-0.0563942	-0.0576717	-0.063425
9535	1.907	-0.0451241	-0.0938519	-0.0615953	-0.0564001	-0.057672	-0.0634177
9536	1.9072	-0.0451488	-0.0938302	-0.0615926	-0.0564061	-0.0576723	-0.0634105
9537	1.9074	-0.0451737	-0.0938081	-0.0615898	-0.056412	-0.0576726	-0.0634032
9538	1.9076	-0.0451988	-0.0937859	-0.061587	-0.056418	-0.0576729	-0.0633961
9539	1.9078	-0.045224	-0.0937635	-0.0615841	-0.0564239	-0.0576732	-0.0633889
9540	1.908	-0.0452493	-0.093741	-0.0615812	-0.0564299	-0.0576735	-0.0633819
9541	1.9082	-0.0452749	-0.0937182	-0.0615783	-0.0564359	-0.0576738	-0.0633748
9542	1.9084	-0.0453005	-0.0936951	-0.0615753	-0.056442	-0.0576741	-0.0633678
9543	1.9086	-0.0453263	-0.0936719	-0.0615723	-0.056448	-0.0576744	-0.0633608
9544	1.9088	-0.0453522	-0.0936485	-0.0615692	-0.0564541	-0.0576746	-0.0633539
9545	1.909	-0.0453783	-0.0936251	-0.0615661	-0.0564601	-0.0576749	-0.063347
9546	1.9092	-0.0454045	-0.0936013	-0.0615629	-0.0564662	-0.0576752	-0.0633402
9547	1.9094	-0.0454308	-0.0935774	-0.0615598	-0.0564723	-0.0576755	-0.0633334
9548	1.9096	-0.0454572	-0.0935532	-0.0615565	-0.0564784	-0.0576758	-0.0633267
9549	1.9098	-0.0454837	-0.093529	-0.0615533	-0.0564844	-0.0576761	-0.06332
9550	1.91	-0.0455103	-0.0935048	-0.06155	-0.0564905	-0.0576763	-0.0633133
9551	1.9102	-0.045537	-0.0934803	-0.0615467	-0.0564967	-0.0576766	-0.0633067
9552	1.9104	-0.0455638	-0.0934555	-0.0615433	-0.0565028	-0.0576769	-0.0633002
9553	1.9106	-0.0455907	-0.0934306	-0.0615399	-0.0565089	-0.0576772	-0.0632937
9554	1.9108	-0.0456177	-0.0934057	-0.0615365	-0.056515	-0.0576775	-0.0632872
9555	1.911	-0.0456447	-0.0933807	-0.061533	-0.0565211	-0.0576777	-0.0632808
9556	1.9112	-0.0456718	-0.0933555	-0.0615295	-0.0565272	-0.057678	-0.0632744
9557	1.9114	-0.045699	-0.09333	-0.061526	-0.0565334	-0.0576783	-0.0632681
9558	1.9116	-0.0457263	-0.0933045	-0.0615224	-0.0565395	-0.0576786	-0.0632618
9559	1.9118	-0.0457536	-0.0932789	-0.0615188	-0.0565456	-0.0576788	-0.0632555
9560	1.912	-0.045781	-0.0932533	-0.0615152	-0.0565517	-0.0576791	-0.0632493
9561	1.9122	-0.0458084	-0.0932275	-0.0615116	-0.0565578	-0.0576794	-0.0632432
9562	1.9124	-0.0458359	-0.0932015	-0.0615079	-0.0565639	-0.0576797	-0.0632371
9563	1.9126	-0.0458634	-0.0931754	-0.0615042	-0.05657	-0.0576799	-0.0632311
9564	1.9128	-0.0458909	-0.0931492	-0.0615005	-0.0565761	-0.0576802	-0.063225
9565	1.913	-0.0459185	-0.0931231	-0.0614967	-0.0565822	-0.0576805	-0.0632191
9566	1.9132	-0.0459461	-0.0930968	-0.0614929	-0.0565883	-0.0576808	-0.0632132
9567	1.9134	-0.0459738	-0.0930703	-0.0614891	-0.0565944	-0.0576811	-0.0632073
9568	1.9136	-0.0460014	-0.0930437	-0.0614853	-0.0566005	-0.0576813	-0.0632015
9569	1.9138	-0.0460291	-0.0930171	-0.0614814	-0.0566066	-0.0576816	-0.0631957
9570	1.914	-0.0460568	-0.0929905	-0.0614776	-0.0566126	-0.0576819	-0.06319
9571	1.9142	-0.0460845	-0.0929637	-0.0614737	-0.0566187	-0.0576822	-0.0631843
9572	1.9144	-0.0461122	-0.0929368	-0.0614698	-0.0566247	-0.0576825	-0.0631787
9573	1.9146	-0.04614	-0.0929098	-0.0614658	-0.0566307	-0.0576828	-0.0631731
9574	1.9148	-0.0461677	-0.0928828	-0.0614619	-0.0566367	-0.057683	-0.0631675
9575	1.915	-0.0461954	-0.0928559	-0.0614579	-0.0566427	-0.0576833	-0.063162
9576	1.9152	-0.0462231	-0.0928287	-0.0614539	-0.0566487	-0.0576836	-0.0631566
9577	1.9154	-0.0462508	-0.0928015	-0.0614499	-0.0566547	-0.0576839	-0.0631511
9578	1.9156	-0.0462785	-0.0927742	-0.0614458	-0.0566607	-0.0576842	-0.0631458
9579	1.9158	-0.0463062	-0.0927468	-0.0614418	-0.0566666	-0.0576845	-0.0631405
9580	1.916	-0.0463338	-0.0927196	-0.0614377	-0.0566726	-0.0576848	-0.0631352
9581	1.9162	-0.0463614	-0.0926922	-0.0614336	-0.0566785	-0.0576851	-0.0631299
9582	1.9164	-0.046389	-0.0926646	-0.0614295	-0.0566844	-0.0576854	-0.0631247
9583	1.9166	-0.0464166	-0.092637	-0.0614254	-0.0566903	-0.0576857	-0.0631196
9584	1.9168	-0.0464441	-0.0926095	-0.0614212	-0.0566962	-0.057686	-0.0631145
9585	1.917	-0.0464716	-0.092582	-0.0614171	-0.056702	-0.0576863	-0.0631094
9586	1.9172	-0.0464991	-0.0925543	-0.0614129	-0.0567079	-0.0576866	-0.0631044
9587	1.9174	-0.0465265	-0.0925265	-0.0614087	-0.0567137	-0.0576869	-0.0630995
9588	1.9176	-0.0465539	-0.0924987	-0.0614045	-0.0567195	-0.0576872	-0.0630945
9589	1.9178	-0.0465813	-0.0924709	-0.0614003	-0.0567253	-0.0576875	-0.0630896
9590	1.918	-0.0466086	-0.0924433	-0.0613961	-0.0567311	-0.0576878	-0.0630848
9591	1.9182	-0.0466358	-0.0924154	-0.0613919	-0.0567368	-0.0576881	-0.06308
9592	1.9184	-0.046663	-0.0923875	-0.0613876	-0.0567425	-0.0576884	-0.0630752
9593	1.9186	-0.0466901	-0.0923595	-0.0613834	-0.0567483	-0.0576887	-0.0630705
9594	1.9188	-0.0467172	-0.0923316	-0.0613791	-0.056754	-0.0576891	-0.0630658
9595	1.919	-0.0467442	-0.0923038	-0.0613749	-0.0567596	-0.0576894	-0.0630612
9596	1.9192	-0.0467711	-0.0922758	-0.0613706	-0.0567653	-0.0576897	-0.0630566
9597	1.9194	-0.046798	-0.0922478	-0.0613663	-0.0567709	-0.05769	-0.063052
9598	1.9196	-0.0468248	-0.0922198	-0.061362	-0.0567765	-0.0576904	-0.0630475
9599	1.9198	-0.0468515	-0.0921918	-0.0613577	-0.0567821	-0.0576907	-0.063043
9600	1.92	-0.0468782	-0.092164	-0.0613533	-0.0567877	-0.057691	-0.0630386
9601	1.9202	-0.0469048	-0.092136	-0.061349	-0.0567932	-0.0576913	-0.0630342
9602	1.9204	-0.0469313	-0.092108	-0.0613447	-0.0567988	-0.0576917	-0.0630298
9603	1.9206	-0.0469577	-0.0920801	-0.0613404	-0.0568043	-0.057692	-0.0630255
9604	1.9208	-0.046984	-0.0920522	-0.061336	-0.0568098	-0.0576924	-0.0630212
9605	1.921	-0.0470102	-0.0920244	-0.0613317	-0.0568152	-0.0576927	-0.063017
9606	1.9212	-0.0470364	-0.0919966	-0.0613273	-0.0568207	-0.057693	-0.0630128
9607	1.9214	-0.0470624	-0.0919687	-0.0613229	-0.0568261	-0.0576934	-0.0630086
9608	1.9216	-0.0470891	-0.0919408	-0.0613186	-0.0568315	-0.0576937	-0.0630045
9609	1.9218	-0.0471164	-0.0919131	-0.0613142	-0.0568368	-0.0576941	-0.0630004
9610	1.922	-0.0471441	-0.0918855	-0.0613098	-0.0568422	-0.0576944	-0.0629963
9611	1.9222	-0.0471723	-0.0918579	-0.0613054	-0.0568475	-0.0576948	-0.0629923
9612	1.9224	-0.0472009	-0.0918302	-0.061301	-0.0568528	-0.0576951	-0.0629883
9613	1.9226	-0.0472298	-0.0918025	-0.0612967	-0.0568581	-0.0576955	-0.0629843
9614	1.9228	-0.0472589	-0.091775	-0.0612923	-0.0568633	-0.0576959	-0.0629804
9615	1.923	-0.0472882	-0.0917477	-0.0612879	-0.0568686	-0.0576962	-0.0629765
9616	1.9232	-0.0473178	-0.0917202	-0.0612835	-0.0568738	-0.0576966	-0.0629726
9617	1.9234	-0.0473475	-0.0916928	-0.061279	-0.056879	-0.0576969	-0.0629688
9618	1.9236	-0.0473773	-0.0916654	-0.0612746	-0.0568841	-0.0576973	-0.062965
9619	1.9238	-0.0474072	-0.0916381	-0.0612702	-0.0568892	-0.0576977	-0.0629612
9620	1.924	-0.0474373	-0.0916111	-0.0612658	-0.0568944	-0.0576981	-0.0629575
9621	1.9242	-0.0474673	-0.0915839	-0.0612614	-0.0568994	-0.0576984	-0.0629538
9622	1.9244	-0.0474974	-0.0915567	-0.061257	-0.0569045	-0.0576988	-0.0629501
9623	1.9246	-0.0475276	-0.0915296	-0.0612526	-0.0569095	-0.0576992	-0.0629464
9624	1.9248	-0.0475577	-0.0915027	-0.0612482	-0.0569145	-0.0576996	-0.0629428
9625	1.925	-0.0475878	-0.0914759	-0.0612438	-0.0569195	-0.0577	-0.0629392
9626	1.9252	-0.047618	-0.091449	-0.0612393	-0.0569245	-0.0577004	-0.0629357
9627	1.9254	-0.0476481	-0.0914222	-0.0612349	-0.0569294	-0.0577007	-0.0629322
9628	1.9256	-0.0476782	-0.0913954	-0.0612305	-0.0569343	-0.0577011	-0.0629287
9629	1.9258	-0.0477082	-0.0913688	-0.0612261	-0.0569392	-0.0577015	-0.0629252
9630	1.926	-0.0477382	-0.0913423	-0.0612217	-0.0569441	-0.0577019	-0.0629218
9631	1.9262	-0.0477681	-0.0913158	-0.0612173	-0.0569489	-0.0577023	-0.0629184
9632	1.9264	-0.047798	-0.0912893	-0.0612129	-0.0569537	-0.0577027	-0.062915
9633	1.9266	-0.0478278	-0.0912629	-0.0612085	-0.0569585	-0.0577031	-0.0629117
9634	1.9268	-0.0478576	-0.0912366	-0.0612041	-0.0569633	-0.0577035	-0.0629084
9635	1.927	-0.0478872	-0.0912105	-0.0611997	-0.056968	-0.0577039	-0.0629051
9636	1.9272	-0.0479168	-0.0911843	-0.0611953	-0.0569727	-0.0577043	-0.0629018
9637	1.9274	-0.0479463	-0.0911582	-0.0611909	-0.0569774	-0.0577047	-0.0628986
9638	1.9276	-0.0479758	-0.0911321	-0.0611866	-0.0569821	-0.0577052	-0.0628953
9639	1.9278	-0.0480051	-0.0911062	-0.0611822	-0.0569867	-0.0577056	-0.0628922
9640	1.928	-0.0480344	-0.0910804	-0.0611778	-0.0569914	-0.057706	-0.062889
9641	1.9282	-0.0480636	-0.0910546	-0.0611734	-0.056996	-0.0577064	-0.0628859
9642	1.9284	-0.0480927	-0.0910288	-0.0611691	-0.0570005	-0.0577068	-0.0628828
9643	1.9286	-0.0481216	-0.0910031	-0.0611647	-0.0570051	-0.0577072	-0.0628797
9644	1.9288	-0.0481505	-0.0909775	-0.0611604	-0.0570096	-0.0577077	-0.0628766
9645	1.929	-0.0481793	-0.0909522	-0.061156	-0.0570141	-0.0577081	-0.0628736
9646	1.9292	-0.048208	-0.0909267	-0.0611517	-0.0570185	-0.0577085	-0.0628706
9647	1.9294	-0.0482366	-0.0909013	-0.0611473	-0.057023	-0.057709	-0.0628676
9648	1.9296	-0.0482651	-0.0908759	-0.061143	-0.0570274	-0.0577094	-0.0628646
9649	1.9298	-0.0482935	-0.0908507	-0.0611387	-0.0570318	-0.0577098	-0.0628617
9650	1.93	-0.0483218	-0.0908257	-0.0611344	-0.0570362	-0.0577102	-0.0628588
9651	1.9302	-0.04835	-0.0908006	-0.0611301	-0.0570405	-0.0577107	-0.0628559
9652	1.9304	-0.0483781	-0.0907755	-0.0611257	-0.0570448	-0.0577111	-0.062853
9653	1.9306	-0.0484061	-0.0907506	-0.0611215	-0.0570491	-0.0577116	-0.0628502
9654	1.9308	-0.048434	-0.0907257	-0.0611172	-0.0570534	-0.057712	-0.0628474
9655	1.931	-0.0484618	-0.090701	-0.0611129	-0.0570577	-0.0577125	-0.0628446
9656	1.9312	-0.0484894	-0.0906763	-0.0611086	-0.0570619	-0.0577129	-0.0628418
9657	1.9314	-0.048517	-0.0906516	-0.0611043	-0.0570661	-0.0577133	-0.062839
9658	1.9316	-0.0485445	-0.090627	-0.0611001	-0.0570703	-0.0577138	-0.0628363
9659	1.9318	-0.0485718	-0.0906025	-0.0610958	-0.0570744	-0.0577142	-0.0628336
9660	1.932	-0.0485991	-0.0905782	-0.0610916	-0.0570786	-0.0577147	-0.0628309
9661	1.9322	-0.0486262	-0.0905538	-0.0610874	-0.0570827	-0.0577151	-0.0628282
9662	1.9324	-0.0486532	-0.0905294	-0.0610831	-0.0570868	-0.0577156	-0.0628256
9663	1.9326	-0.0486802	-0.0905051	-0.0610789	-0.0570908	-0.0577161	-0.0628229
9664	1.9328	-0.048707	-0.090481	-0.0610747	-0.0570949	-0.0577165	-0.0628203
9665	1.933	-0.0487337	-0.090457	-0.0610705	-0.0570989	-0.057717	-0.0628177
9666	1.9332	-0.0487603	-0.090433	-0.0610663	-0.0571029	-0.0577174	-0.0628152
9667	1.9334	-0.0487868	-0.090409	-0.0610622	-0.0571068	-0.0577179	-0.0628126
9668	1.9336	-0.0488132	-0.0903851	-0.061058	-0.0571108	-0.0577184	-0.0628101
9669	1.9338	-0.0488394	-0.0903613	-0.0610538	-0.0571147	-0.0577188	-0.0628076
9670	1.934	-0.0488656	-0.0903376	-0.0610497	-0.0571186	-0.0577193	-0.0628051
9671	1.9342	-0.0488917	-0.0903139	-0.0610455	-0.0571225	-0.0577198	-0.0628026
9672	1.9344	-0.0489176	-0.0902903	-0.0610414	-0.0571264	-0.0577202	-0.0628001
9673	1.9346	-0.0489435	-0.0902667	-0.0610373	-0.0571302	-0.0577207	-0.0627977
9674	1.9348	-0.0489692	-0.0902432	-0.0610332	-0.057134	-0.0577212	-0.0627953
9675	1.935	-0.0489948	-0.0902199	-0.0610291	-0.0571378	-0.0577216	-0.0627929
9676	1.9352	-0.0490203	-0.0901966	-0.061025	-0.0571416	-0.0577221	-0.0627905
9677	1.9354	-0.0490458	-0.0901732	-0.0610209	-0.0571453	-0.0577226	-0.0627881
9678	1.9356	-0.0490711	-0.0901499	-0.0610169	-0.0571491	-0.0577231	-0.0627858
9679	1.9358	-0.0490963	-0.0901268	-0.0610128	-0.0571528	-0.0577235	-0.0627834
9680	1.936	-0.0491214	-0.0901038	-0.0610088	-0.0571564	-0.057724	-0.0627811
9681	1.9362	-0.0491463	-0.0900808	-0.0610047	-0.0571601	-0.0577245	-0.0627788
9682	1.9364	-0.0491712	-0.0900578	-0.0610007	-0.0571637	-0.057725	-0.0627765
9683	1.9366	-0.049196	-0.0900349	-0.0609967	-0.0571674	-0.0577255	-0.0627742
9684	1.9368	-0.0492207	-0.090012	-0.0609927	-0.057171	-0.057726	-0.062772
9685	1.937	-0.0492452	-0.0899894	-0.0609887	-0.0571746	-0.0577264	-0.0627697
9686	1.9372	-0.0492697	-0.0899667	-0.0609847	-0.0571781	-0.0577269	-0.0627675
9687	1.9374	-0.049294	-0.089944	-0.0609807	-0.0571816	-0.0577274	-0.0627653
9688	1.9376	-0.0493183	-0.0899214	-0.0609768	-0.0571852	-0.0577279	-0.0627631
9689	1.9378	-0.0493424	-0.0898989	-0.0609728	-0.0571887	-0.0577284	-0.0627609
9690	1.938	-0.0493664	-0.0898765	-0.0609689	-0.0571921	-0.0577289	-0.0627588
9691	1.9382	-0.0493903	-0.0898541	-0.060965	-0.0571956	-0.0577294	-0.0627566
9692	1.9384	-0.0494142	-0.0898318	-0.0609611	-0.057199	-0.0577299	-0.0627545
9693	1.9386	-0.0494379	-0.0898094	-0.0609572	-0.0572025	-0.0577303	-0.0627524
9694	1.9388	-0.0494615	-0.0897872	-0.0609533	-0.0572058	-0.0577308	-0.0627503
9695	1.939	-0.049485	-0.0897652	-0.0609494	-0.0572092	-0.0577313	-0.0627482
9696	1.9392	-0.0495084	-0.0897431	-0.0609455	-0.0572126	-0.0577318	-0.0627461
9697	1.9394	-0.0495317	-0.0897211	-0.0609417	-0.0572159	-0.0577323	-0.062744
9698	1.9396	-0.049555	-0.0896991	-0.0609379	-0.0572192	-0.0577328	-0.062742
9699	1.9398	-0.0495781	-0.0896772	-0.060934	-0.0572225	-0.0577333	-0.06274
9700	1.94	-0.0496011	-0.0896555	-0.0609302	-0.0572258	-0.0577338	-0.0627379
9701	1.9402	-0.049624	-0.0896337	-0.0609264	-0.0572291	-0.0577343	-0.0627359
9702	1.9404	-0.0496468	-0.0896119	-0.0609226	-0.0572323	-0.0577348	-0.0627339
9703	1.9406	-0.0496695	-0.0895902	-0.0609188	-0.0572356	-0.0577353	-0.0627319
9704	1.9408	-0.0496921	-0.0895687	-0.0609151	-0.0572388	-0.0577358	-0.06273
9705	1.941	-0.0497146	-0.0895473	-0.0609113	-0.057242	-0.0577363	-0.062728
9706	1.9412	-0.049737	-0.0895258	-0.0609076	-0.0572451	-0.0577368	-0.0627261
9707	1.9414	-0.0497593	-0.0895043	-0.0609038	-0.0572483	-0.0577373	-0.0627241
9708	1.9416	-0.0497815	-0.0894829	-0.0609001	-0.0572514	-0.0577378	-0.0627222
9709	1.9418	-0.0498036	-0.0894617	-0.0608964	-0.0572545	-0.0577383	-0.0627203
9710	1.942	-0.0498256	-0.0894406	-0.0608927	-0.0572576	-0.0577388	-0.0627184
9711	1.9422	-0.0498475	-0.0894194	-0.060889	-0.0572607	-0.0577393	-0.0627165
9712	1.9424	-0.0498694	-0.0893983	-0.0608854	-0.0572638	-0.0577398	-0.0627146
9713	1.9426	-0.0498911	-0.0893772	-0.0608817	-0.0572668	-0.0577403	-0.0627127
9714	1.9428	-0.0499127	-0.0893562	-0.0608781	-0.0572698	-0.0577408	-0.0627109
9715	1.943	-0.0499343	-0.0893354	-0.0608744	-0.0572729	-0.0577413	-0.062709
9716	1.9432	-0.0499557	-0.0893146	-0.0608708	-0.0572758	-0.0577418	-0.0627072
9717	1.9434	-0.049977	-0.0892937	-0.0608672	-0.0572788	-0.0577423	-0.0627054
9718	1.9436	-0.0499982	-0.0892729	-0.0608636	-0.0572818	-0.0577429	-0.0627036
9719	1.9438	-0.0500194	-0.0892522	-0.06086	-0.0572847	-0.0577434	-0.0627018
9720	1.944	-0.0500404	-0.0892317	-0.0608564	-0.0572876	-0.0577439	-0.0627
9721	1.9442	-0.0500613	-0.0892117	-0.0608529	-0.0572906	-0.0577444	-0.0626982
9722	1.9444	-0.0500821	-0.0891922	-0.0608493	-0.0572935	-0.0577449	-0.0626964
9723	1.9446	-0.0501027	-0.0891733	-0.0608458	-0.0572963	-0.0577454	-0.0626946
9724	1.9448	-0.0501233	-0.0891548	-0.0608423	-0.0572992	-0.0577459	-0.0626929
9725	1.945	-0.0501438	-0.0891368	-0.0608388	-0.057302	-0.0577464	-0.0626911
9726	1.9452	-0.0501641	-0.0891201	-0.0608353	-0.0573049	-0.0577469	-0.0626894
9727	1.9454	-0.0501843	-0.0891044	-0.0608318	-0.0573077	-0.0577474	-0.0626877
9728	1.9456	-0.0502045	-0.0890898	-0.0608283	-0.0573105	-0.0577479	-0.062686
9729	1.9458	-0.0502245	-0.0890761	-0.0608248	-0.0573132	-0.0577483	-0.0626843
9730	1.946	-0.0502443	-0.0890633	-0.0608214	-0.057316	-0.0577488	-0.0626826
9731	1.9462	-0.0502641	-0.0890521	-0.060818	-0.0573188	-0.0577493	-0.0626809
9732	1.9464	-0.0502838	-0.0890424	-0.0608145	-0.0573215	-0.0577498	-0.0626792
9733	1.9466	-0.0503033	-0.089034	-0.0608111	-0.0573242	-0.0577503	-0.0626775
9734	1.9468	-0.0503228	-0.0890267	-0.0608077	-0.0573269	-0.0577508	-0.0626759
9735	1.947	-0.0503421	-0.0890206	-0.0608043	-0.0573296	-0.0577513	-0.0626742
9736	1.9472	-0.0503613	-0.0890162	-0.060801	-0.0573323	-0.0577517	-0.0626726
9737	1.9474	-0.0503804	-0.0890132	-0.0607976	-0.0573349	-0.0577522	-0.0626709
9738	1.9476	-0.0503994	-0.0890116	-0.0607943	-0.0573376	-0.0577527	-0.0626693
9739	1.9478	-0.0504183	-0.0890111	-0.0607909	-0.0573402	-0.0577532	-0.0626677
9740	1.948	-0.0504371	-0.0890117	-0.0607876	-0.0573428	-0.0577536	-0.0626661
9741	1.9482	-0.0504558	-0.0890139	-0.0607843	-0.0573454	-0.0577541	-0.0626645
9742	1.9484	-0.0504744	-0.0890173	-0.060781	-0.057348	-0.0577546	-0.0626629
9743	1.9486	-0.0504929	-0.089022	-0.0607777	-0.0573505	-0.057755	-0.0626613
9744	1.9488	-0.0505113	-0.0890277	-0.0607744	-0.0573531	-0.0577555	-0.0626597
9745	1.949	-0.0505296	-0.0890343	-0.0607711	-0.0573556	-0.057756	-0.0626581
9746	1.9492	-0.0505478	-0.0890422	-0.0607679	-0.0573582	-0.0577564	-0.0626566
9747	1.9494	-0.0505659	-0.0890511	-0.0607646	-0.0573607	-0.0577569	-0.062655
9748	1.9496	-0.050584	-0.0890611	-0.0607614	-0.0573632	-0.0577573	-0.0626535
9749	1.9498	-0.0506019	-0.0890718	-0.0607582	-0.0573656	-0.0577578	-0.0626519
9750	1.95	-0.0506197	-0.0890832	-0.060755	-0.0573681	-0.0577582	-0.0626504
9751	1.9502	-0.0506375	-0.0890956	-0.0607518	-0.0573706	-0.0577587	-0.0626489
9752	1.9504	-0.0506551	-0.0891088	-0.0607486	-0.057373	-0.0577591	-0.0626474
9753	1.9506	-0.0506727	-0.0891227	-0.0607454	-0.0573754	-0.0577596	-0.0626458
9754	1.9508	-0.0506902	-0.0891372	-0.0607423	-0.0573778	-0.05776	-0.0626443
9755	1.951	-0.0507076	-0.0891521	-0.0607391	-0.0573802	-0.0577605	-0.0626428
9756	1.9512	-0.0507249	-0.0891677	-0.060736	-0.0573826	-0.0577609	-0.0626414
9757	1.9514	-0.0507422	-0.0891838	-0.0607329	-0.057385	-0.0577613	-0.0626399
9758	1.9516	-0.0507593	-0.0892003	-0.0607298	-0.0573874	-0.0577618	-0.0626384
9759	1.9518	-0.0507764	-0.0892172	-0.0607267	-0.0573897	-0.0577622	-0.0626369
9760	1.952	-0.0507934	-0.0892343	-0.0607236	-0.057392	-0.0577627	-0.0626355
9761	1.9522	-0.0508104	-0.0892517	-0.0607205	-0.0573944	-0.0577631	-0.062634
9762	1.9524	-0.0508272	-0.0892694	-0.0607175	-0.0573967	-0.0577635	-0.0626326
9763	1.9526	-0.050844	-0.0892873	-0.0607144	-0.057399	-0.057764	-0.0626311
9764	1.9528	-0.0508608	-0.0893053	-0.0607114	-0.0574013	-0.0577644	-0.0626297
9765	1.953	-0.0508774	-0.0893233	-0.0607083	-0.0574035	-0.0577648	-0.0626283
9766	1.9532	-0.050894	-0.0893413	-0.0607053	-0.0574058	-0.0577653	-0.0626268
9767	1.9534	-0.0509105	-0.0893594	-0.0607023	-0.057408	-0.0577657	-0.0626254
9768	1.9536	-0.050927	-0.0893774	-0.0606993	-0.0574103	-0.0577661	-0.062624
9769	1.9538	-0.0509433	-0.0893954	-0.0606963	-0.0574125	-0.0577666	-0.0626226
9770	1.954	-0.0509597	-0.0894131	-0.0606934	-0.0574147	-0.057767	-0.0626212
9771	1.9542	-0.0509759	-0.0894307	-0.0606904	-0.0574169	-0.0577674	-0.0626198
9772	1.9544	-0.0509921	-0.0894481	-0.0606874	-0.0574191	-0.0577678	-0.0626184
9773	1.9546	-0.0510082	-0.0894653	-0.0606845	-0.0574213	-0.0577683	-0.0626171
9774	1.9548	-0.0510243	-0.0894821	-0.0606816	-0.0574235	-0.0577687	-0.0626157
9775	1.955	-0.0510403	-0.0894987	-0.0606787	-0.0574256	-0.0577691	-0.0626143
9776	1.9552	-0.0510563	-0.0895149	-0.0606758	-0.0574277	-0.0577696	-0.062613
9777	1.9554	-0.0510722	-0.0895307	-0.0606729	-0.0574299	-0.05777	-0.0626116
9778	1.9556	-0.051088	-0.0895461	-0.06067	-0.057432	-0.0577704	-0.0626103
9779	1.9558	-0.0511038	-0.089561	-0.0606671	-0.0574341	-0.0577708	-0.0626089
9780	1.956	-0.0511195	-0.0895756	-0.0606643	-0.0574362	-0.0577713	-0.0626076
9781	1.9562	-0.0511352	-0.0895896	-0.0606614	-0.0574383	-0.0577717	-0.0626062
9782	1.9564	-0.0511508	-0.089603	-0.0606586	-0.0574404	-0.0577721	-0.0626049
9783	1.9566	-0.0511664	-0.0896159	-0.0606557	-0.0574425	-0.0577726	-0.0626036
9784	1.9568	-0.0511819	-0.0896283	-0.0606529	-0.0574445	-0.057773	-0.0626023
9785	1.957	-0.0511974	-0.0896402	-0.0606501	-0.0574466	-0.0577734	-0.062601
9786	1.9572	-0.0512128	-0.0896514	-0.0606473	-0.0574486	-0.0577739	-0.0625997
9787	1.9574	-0.0512281	-0.0896619	-0.0606445	-0.0574506	-0.0577743	-0.0625984
9788	1.9576	-0.0512435	-0.0896718	-0.0606418	-0.0574526	-0.0577747	-0.0625971
