TimeSlice	Time	L Hip flx Ia	L Hip ext Ia	L Hip ext Ia IN	L Hip flx Ia IN	L Hip flx Ib	L Hip ext Ib	L Hip MN ext	L Hip MN flx	L Hip MN flx R	L Hip MN ext R
4753	0.9506	-0.0603473	-0.0567466	-0.0574622	-0.057583	-0.0599934	-0.057007	-0.0490207	-0.0942423	-0.0473248	-0.0442595
4754	0.9508	-0.0603437	-0.056755	-0.0574674	-0.05758	-0.0599936	-0.0570053	-0.0490345	-0.0942392	-0.0473218	-0.0442626
4755	0.951	-0.06034	-0.0567633	-0.0574725	-0.0575764	-0.0599939	-0.0570034	-0.0490483	-0.0942362	-0.0473187	-0.0442657
4756	0.9512	-0.0603363	-0.0567714	-0.0574773	-0.057573	-0.0599941	-0.0570016	-0.049062	-0.0942331	-0.0473156	-0.0442687
4757	0.9514	-0.0603326	-0.0567794	-0.057482	-0.0575697	-0.0599944	-0.0569998	-0.0490758	-0.09423	-0.0473125	-0.0442718
4758	0.9516	-0.0603289	-0.0567871	-0.0574864	-0.0575665	-0.0599946	-0.0569981	-0.0490896	-0.0942268	-0.0473095	-0.0442748
4759	0.9518	-0.0603251	-0.0567946	-0.0574908	-0.0575634	-0.0599948	-0.0569965	-0.0491033	-0.0942237	-0.0473064	-0.0442779
4760	0.952	-0.0603213	-0.056802	-0.0574949	-0.0575597	-0.059995	-0.0569946	-0.049117	-0.0942205	-0.0473033	-0.044281
4761	0.9522	-0.0603175	-0.0568092	-0.0574988	-0.0575561	-0.0599952	-0.0569928	-0.0491308	-0.0942174	-0.0473002	-0.0442841
4762	0.9524	-0.0603137	-0.0568163	-0.0575027	-0.0575527	-0.0599954	-0.0569911	-0.0491445	-0.0942142	-0.047297	-0.0442871
4763	0.9526	-0.0603099	-0.0568231	-0.0575063	-0.0575494	-0.0599956	-0.0569895	-0.0491582	-0.0942111	-0.0472939	-0.0442902
4764	0.9528	-0.060306	-0.0568298	-0.0575099	-0.0575463	-0.0599957	-0.0569879	-0.0491719	-0.0942079	-0.0472908	-0.0442933
4765	0.953	-0.0603022	-0.0568364	-0.0575132	-0.0575425	-0.0599959	-0.0569861	-0.0491856	-0.0942048	-0.0472877	-0.0442964
4766	0.9532	-0.0602983	-0.0568428	-0.0575165	-0.0575389	-0.0599961	-0.0569844	-0.0491992	-0.0942016	-0.0472846	-0.0442994
4767	0.9534	-0.0602944	-0.056849	-0.0575196	-0.0575354	-0.0599962	-0.0569828	-0.0492129	-0.0941985	-0.0472814	-0.0443025
4768	0.9536	-0.0602905	-0.0568551	-0.0575226	-0.057532	-0.0599964	-0.0569812	-0.0492265	-0.0941954	-0.0472783	-0.0443056
4769	0.9538	-0.0602866	-0.056861	-0.0575255	-0.0575288	-0.0599965	-0.0569797	-0.0492401	-0.0941923	-0.0472751	-0.0443087
4770	0.954	-0.0602827	-0.0568668	-0.0575283	-0.0575249	-0.0599966	-0.0569779	-0.0492537	-0.0941892	-0.047272	-0.0443118
4771	0.9542	-0.0602788	-0.0568724	-0.0575309	-0.0575212	-0.0599968	-0.0569763	-0.0492673	-0.0941861	-0.0472688	-0.0443148
4772	0.9544	-0.0602748	-0.0568779	-0.0575335	-0.0575177	-0.0599969	-0.0569747	-0.0492808	-0.094183	-0.0472657	-0.0443179
4773	0.9546	-0.0602709	-0.0568833	-0.0575359	-0.0575143	-0.059997	-0.0569731	-0.0492944	-0.09418	-0.0472625	-0.044321
4774	0.9548	-0.060267	-0.0568886	-0.0575383	-0.057511	-0.0599971	-0.0569717	-0.0493079	-0.0941769	-0.0472594	-0.0443241
4775	0.955	-0.0602631	-0.0568937	-0.0575406	-0.0575071	-0.0599973	-0.05697	-0.0493214	-0.0941739	-0.0472562	-0.0443272
4776	0.9552	-0.0602591	-0.0568987	-0.0575427	-0.0575034	-0.0599974	-0.0569684	-0.0493349	-0.0941709	-0.047253	-0.0443303
4777	0.9554	-0.0602552	-0.0569035	-0.0575448	-0.0574998	-0.0599975	-0.0569668	-0.0493484	-0.094168	-0.0472499	-0.0443333
4778	0.9556	-0.0602513	-0.0569083	-0.0575468	-0.0574963	-0.0599976	-0.0569653	-0.0493618	-0.094165	-0.0472467	-0.0443364
4779	0.9558	-0.0602473	-0.0569129	-0.0575488	-0.057493	-0.0599977	-0.0569639	-0.0493752	-0.0941621	-0.0472435	-0.0443395
4780	0.956	-0.0602434	-0.0569175	-0.0575506	-0.0574891	-0.0599978	-0.0569623	-0.0493886	-0.0941591	-0.0472404	-0.0443426
4781	0.9562	-0.0602395	-0.0569219	-0.0575524	-0.0574853	-0.0599978	-0.0569607	-0.049402	-0.0941563	-0.0472372	-0.0443457
4782	0.9564	-0.0602356	-0.0569262	-0.0575541	-0.0574817	-0.0599979	-0.0569592	-0.0494154	-0.0941534	-0.047234	-0.0443488
4783	0.9566	-0.0602317	-0.0569304	-0.0575558	-0.0574782	-0.059998	-0.0569577	-0.0494287	-0.0941505	-0.0472308	-0.0443519
4784	0.9568	-0.0602278	-0.0569346	-0.0575574	-0.0574749	-0.0599981	-0.0569563	-0.049442	-0.0941477	-0.0472277	-0.0443549
4785	0.957	-0.0602239	-0.0569386	-0.0575589	-0.057471	-0.0599982	-0.0569547	-0.0494553	-0.0941449	-0.0472245	-0.044358
4786	0.9572	-0.06022	-0.0569425	-0.0575603	-0.0574672	-0.0599982	-0.0569532	-0.0494685	-0.0941421	-0.0472213	-0.0443611
4787	0.9574	-0.0602161	-0.0569464	-0.0575617	-0.0574636	-0.0599983	-0.0569517	-0.0494818	-0.0941394	-0.0472181	-0.0443642
4788	0.9576	-0.0602122	-0.0569501	-0.0575631	-0.0574601	-0.0599984	-0.0569503	-0.049495	-0.0941366	-0.0472149	-0.0443673
4789	0.9578	-0.0602083	-0.0569538	-0.0575644	-0.0574567	-0.0599984	-0.056949	-0.0495082	-0.0941339	-0.0472118	-0.0443703
4790	0.958	-0.0602045	-0.0569574	-0.0575656	-0.0574528	-0.0599985	-0.0569474	-0.0495213	-0.0941312	-0.0472086	-0.0443734
4791	0.9582	-0.0602006	-0.0569609	-0.0575668	-0.057449	-0.0599986	-0.0569459	-0.0495345	-0.0941286	-0.0472054	-0.0443765
4792	0.9584	-0.0601967	-0.0569643	-0.057568	-0.0574453	-0.0599986	-0.0569445	-0.0495476	-0.0941259	-0.0472022	-0.0443796
4793	0.9586	-0.0601929	-0.0569677	-0.0575691	-0.0574418	-0.0599987	-0.0569431	-0.0495606	-0.0941233	-0.047199	-0.0443826
4794	0.9588	-0.0601891	-0.056971	-0.0575701	-0.0574385	-0.0599987	-0.0569417	-0.0495737	-0.0941207	-0.0471959	-0.0443857
4795	0.959	-0.0601852	-0.0569742	-0.0575712	-0.0574345	-0.0599988	-0.0569402	-0.0495867	-0.0941182	-0.0471927	-0.0443888
4796	0.9592	-0.0601814	-0.0569773	-0.0575721	-0.0574308	-0.0599988	-0.0569387	-0.0495997	-0.0941156	-0.0471895	-0.0443918
4797	0.9594	-0.0601776	-0.0569804	-0.0575731	-0.0574271	-0.0599989	-0.0569373	-0.0496127	-0.0941131	-0.0471863	-0.0443949
4798	0.9596	-0.0601738	-0.0569834	-0.057574	-0.0574236	-0.0599989	-0.056936	-0.0496256	-0.0941106	-0.0471832	-0.044398
4799	0.9598	-0.06017	-0.0569864	-0.0575748	-0.0574202	-0.0599989	-0.0569347	-0.0496385	-0.0941081	-0.04718	-0.044401
4800	0.96	-0.0601662	-0.0569893	-0.0575757	-0.0574163	-0.059999	-0.0569332	-0.0496514	-0.0941056	-0.0471768	-0.0444041
4801	0.9602	-0.0601625	-0.0569921	-0.0575765	-0.0574125	-0.059999	-0.0569317	-0.0496642	-0.0941032	-0.0471736	-0.0444071
4802	0.9604	-0.0601587	-0.0569949	-0.0575773	-0.0574089	-0.0599991	-0.0569304	-0.0496771	-0.0941008	-0.0471705	-0.0444102
4803	0.9606	-0.0601549	-0.0569976	-0.057578	-0.0574054	-0.0599991	-0.056929	-0.0496898	-0.0940984	-0.0471673	-0.0444132
4804	0.9608	-0.0601512	-0.0570003	-0.0575787	-0.0574021	-0.0599991	-0.0569278	-0.0497026	-0.094096	-0.0471641	-0.0444163
4805	0.961	-0.0601475	-0.0570029	-0.0575794	-0.0573981	-0.0599992	-0.0569263	-0.0497153	-0.0940936	-0.047161	-0.0444193
4806	0.9612	-0.0601437	-0.0570055	-0.05758	-0.0573944	-0.0599992	-0.0569249	-0.049728	-0.0940913	-0.0471578	-0.0444224
4807	0.9614	-0.06014	-0.057008	-0.0575807	-0.0573908	-0.0599992	-0.0569235	-0.0497407	-0.094089	-0.0471547	-0.0444254
4808	0.9616	-0.0601363	-0.0570105	-0.0575813	-0.0573873	-0.0599993	-0.0569222	-0.0497533	-0.0940867	-0.0471515	-0.0444284
4809	0.9618	-0.0601326	-0.0570129	-0.0575819	-0.0573839	-0.0599993	-0.056921	-0.0497659	-0.0940844	-0.0471484	-0.0444315
4810	0.962	-0.0601289	-0.0570153	-0.0575824	-0.05738	-0.0599993	-0.0569195	-0.0497785	-0.0940821	-0.0471452	-0.0444345
4811	0.9622	-0.0601253	-0.0570177	-0.057583	-0.0573763	-0.0599994	-0.0569181	-0.0497911	-0.0940799	-0.0471421	-0.0444375
4812	0.9624	-0.0601216	-0.05702	-0.0575835	-0.0573727	-0.0599994	-0.0569168	-0.0498036	-0.0940777	-0.0471389	-0.0444405
4813	0.9626	-0.0601179	-0.0570222	-0.057584	-0.0573692	-0.0599994	-0.0569155	-0.0498161	-0.0940755	-0.0471358	-0.0444435
4814	0.9628	-0.0601143	-0.0570245	-0.0575844	-0.0573659	-0.0599994	-0.0569143	-0.0498285	-0.0940733	-0.0471327	-0.0444466
4815	0.963	-0.0601107	-0.0570267	-0.0575849	-0.057362	-0.0599994	-0.0569129	-0.0498409	-0.0940711	-0.0471295	-0.0444496
4816	0.9632	-0.0601071	-0.0570288	-0.0575853	-0.0573583	-0.0599995	-0.0569115	-0.0498533	-0.0940689	-0.0471264	-0.0444526
4817	0.9634	-0.0601035	-0.0570309	-0.0575858	-0.0573547	-0.0599995	-0.0569102	-0.0498657	-0.0940668	-0.0471233	-0.0444556
4818	0.9636	-0.0600998	-0.057033	-0.0575862	-0.0573513	-0.0599995	-0.056909	-0.049878	-0.0940647	-0.0471202	-0.0444586
4819	0.9638	-0.0600963	-0.0570351	-0.0575866	-0.057348	-0.0599995	-0.0569078	-0.0498903	-0.0940626	-0.0471171	-0.0444615
4820	0.964	-0.0600927	-0.0570371	-0.0575869	-0.0573442	-0.0599995	-0.0569064	-0.0499025	-0.0940605	-0.0471139	-0.0444645
4821	0.9642	-0.0600891	-0.0570391	-0.0575873	-0.0573405	-0.0599996	-0.0569051	-0.0499147	-0.0940584	-0.0471108	-0.0444675
4822	0.9644	-0.0600856	-0.0570411	-0.0575876	-0.0573369	-0.0599996	-0.0569038	-0.0499269	-0.0940563	-0.0471077	-0.0444705
4823	0.9646	-0.060082	-0.057043	-0.057588	-0.0573335	-0.0599996	-0.0569026	-0.0499391	-0.0940543	-0.0471046	-0.0444735
4824	0.9648	-0.0600785	-0.0570449	-0.0575883	-0.0573303	-0.0599996	-0.0569014	-0.0499512	-0.0940522	-0.0471015	-0.0444764
4825	0.965	-0.060075	-0.0570468	-0.0575886	-0.0573264	-0.0599996	-0.0569	-0.0499633	-0.0940502	-0.0470985	-0.0444794
4826	0.9652	-0.0600715	-0.0570487	-0.0575889	-0.0573228	-0.0599996	-0.0568987	-0.0499754	-0.0940482	-0.0470954	-0.0444823
4827	0.9654	-0.060068	-0.0570505	-0.0575892	-0.0573193	-0.0599997	-0.0568975	-0.0499874	-0.0940462	-0.0470923	-0.0444853
4828	0.9656	-0.0600645	-0.0570523	-0.0575894	-0.0573159	-0.0599997	-0.0568963	-0.0499994	-0.0940442	-0.0470892	-0.0444882
4829	0.9658	-0.060061	-0.0570541	-0.0575897	-0.0573127	-0.0599997	-0.0568951	-0.0500113	-0.0940423	-0.0470861	-0.0444912
4830	0.966	-0.0600575	-0.0570558	-0.05759	-0.0573089	-0.0599997	-0.0568938	-0.0500233	-0.0940403	-0.0470831	-0.0444941
4831	0.9662	-0.0600541	-0.0570576	-0.0575902	-0.0573053	-0.0599997	-0.0568925	-0.0500352	-0.0940384	-0.04708	-0.044497
4832	0.9664	-0.0600506	-0.0570593	-0.0575904	-0.0573018	-0.0599997	-0.0568913	-0.050047	-0.0940364	-0.047077	-0.0444999
4833	0.9666	-0.0600472	-0.057061	-0.0575907	-0.0572984	-0.0599997	-0.0568901	-0.0500588	-0.0940345	-0.0470739	-0.0445029
4834	0.9668	-0.0600438	-0.0570626	-0.0575909	-0.0572952	-0.0599997	-0.056889	-0.0500706	-0.0940326	-0.0470709	-0.0445058
4835	0.967	-0.0600404	-0.0570643	-0.0575911	-0.0572915	-0.0599998	-0.0568877	-0.0500824	-0.0940307	-0.0470678	-0.0445087
4836	0.9672	-0.0600369	-0.0570659	-0.0575913	-0.0572879	-0.0599998	-0.0568864	-0.0500941	-0.0940288	-0.0470648	-0.0445116
4837	0.9674	-0.0600335	-0.0570675	-0.0575915	-0.0572845	-0.0599998	-0.0568852	-0.0501058	-0.094027	-0.0470618	-0.0445145
4838	0.9676	-0.0600302	-0.0570691	-0.0575916	-0.0572812	-0.0599998	-0.0568841	-0.0501175	-0.0940251	-0.0470588	-0.0445173
4839	0.9678	-0.0600268	-0.0570707	-0.0575918	-0.057278	-0.0599998	-0.056883	-0.0501291	-0.0940233	-0.0470558	-0.0445202
4840	0.968	-0.0600234	-0.0570723	-0.057592	-0.0572743	-0.0599998	-0.0568817	-0.0501407	-0.0940214	-0.0470527	-0.0445231
4841	0.9682	-0.0600201	-0.0570738	-0.0575922	-0.0572708	-0.0599998	-0.0568805	-0.0501522	-0.0940196	-0.0470497	-0.044526
4842	0.9684	-0.0600167	-0.0570753	-0.0575923	-0.0572674	-0.0599998	-0.0568793	-0.0501638	-0.0940178	-0.0470467	-0.0445288
4843	0.9686	-0.0600134	-0.0570768	-0.0575925	-0.0572641	-0.0599998	-0.0568782	-0.0501752	-0.094016	-0.0470438	-0.0445317
4844	0.9688	-0.0600101	-0.0570783	-0.0575926	-0.057261	-0.0599998	-0.0568771	-0.0501867	-0.0940142	-0.0470408	-0.0445345
4845	0.969	-0.0600068	-0.0570798	-0.0575927	-0.0572573	-0.0599998	-0.0568759	-0.0501981	-0.0940124	-0.0470378	-0.0445374
4846	0.9692	-0.0600035	-0.0570813	-0.0575929	-0.0572539	-0.0599998	-0.0568747	-0.0502095	-0.0940106	-0.0470348	-0.0445402
4847	0.9694	-0.0600002	-0.0570827	-0.057593	-0.0572505	-0.0599998	-0.0568736	-0.0502209	-0.0940088	-0.0470319	-0.044543
4848	0.9696	-0.0599969	-0.0570842	-0.0575931	-0.0572473	-0.0599999	-0.0568725	-0.0502322	-0.0940071	-0.0470289	-0.0445459
4849	0.9698	-0.0599937	-0.0570856	-0.0575932	-0.0572442	-0.0599999	-0.0568714	-0.0502441	-0.0940053	-0.047026	-0.0445487
4850	0.97	-0.0599904	-0.0570871	-0.0575934	-0.0572406	-0.0599999	-0.0568702	-0.0502564	-0.0940036	-0.047023	-0.0445515
4851	0.9702	-0.0599872	-0.0570886	-0.0575935	-0.0572371	-0.0599999	-0.056869	-0.0502693	-0.0940018	-0.0470201	-0.0445543
4852	0.9704	-0.0599839	-0.0570901	-0.0575936	-0.0572338	-0.0599999	-0.0568679	-0.0502825	-0.0940001	-0.0470171	-0.0445571
4853	0.9706	-0.0599807	-0.0570917	-0.0575937	-0.0572306	-0.0599999	-0.0568669	-0.0502961	-0.0939984	-0.0470142	-0.0445599
4854	0.9708	-0.0599775	-0.0570932	-0.0575938	-0.0572276	-0.0599999	-0.0568658	-0.05031	-0.0939967	-0.0470113	-0.0445626
4855	0.971	-0.0599743	-0.0570948	-0.0575939	-0.057224	-0.0599999	-0.0568647	-0.0503242	-0.093995	-0.0470084	-0.0445654
4856	0.9712	-0.0599711	-0.0570964	-0.0575939	-0.0572206	-0.0599999	-0.0568635	-0.0503386	-0.0939932	-0.0470055	-0.0445682
4857	0.9714	-0.0599679	-0.057098	-0.057594	-0.0572174	-0.0599999	-0.0568624	-0.0503533	-0.0939915	-0.0470026	-0.044571
4858	0.9716	-0.0599647	-0.0570996	-0.0575941	-0.0572142	-0.0599999	-0.0568614	-0.0503681	-0.0939898	-0.0469997	-0.0445737
4859	0.9718	-0.0599616	-0.0571013	-0.0575942	-0.0572112	-0.0599999	-0.0568604	-0.0503831	-0.0939881	-0.0469968	-0.0445765
4860	0.972	-0.0599584	-0.0571029	-0.0575943	-0.0572077	-0.0599999	-0.0568592	-0.0503982	-0.0939864	-0.0469939	-0.0445793
4861	0.9722	-0.0599553	-0.0571045	-0.0575943	-0.0572044	-0.0599999	-0.0568581	-0.0504134	-0.0939847	-0.0469911	-0.044582
4862	0.9724	-0.0599521	-0.0571062	-0.0575944	-0.0572012	-0.0599999	-0.0568571	-0.0504287	-0.093983	-0.0469882	-0.0445848
4863	0.9726	-0.059949	-0.0571078	-0.0575945	-0.0571981	-0.0599999	-0.0568561	-0.0504441	-0.0939813	-0.0469853	-0.0445875
4864	0.9728	-0.0599458	-0.0571095	-0.0575945	-0.0571951	-0.0599999	-0.0568551	-0.0504596	-0.0939796	-0.0469825	-0.0445902
4865	0.973	-0.0599427	-0.0571111	-0.0575946	-0.0571917	-0.0599999	-0.056854	-0.0504751	-0.093978	-0.0469797	-0.044593
4866	0.9732	-0.0599396	-0.0571128	-0.0575947	-0.0571884	-0.0599999	-0.0568529	-0.0504907	-0.0939763	-0.0469768	-0.0445957
4867	0.9734	-0.0599365	-0.0571144	-0.0575947	-0.0571852	-0.0599999	-0.0568519	-0.0505063	-0.0939746	-0.046974	-0.0445984
4868	0.9736	-0.0599334	-0.0571161	-0.0575948	-0.0571822	-0.0599999	-0.0568509	-0.0505219	-0.0939729	-0.0469712	-0.0446012
4869	0.9738	-0.0599303	-0.0571177	-0.0575948	-0.0571792	-0.0599999	-0.0568499	-0.0505375	-0.0939712	-0.0469684	-0.0446039
4870	0.974	-0.0599272	-0.0571194	-0.0575949	-0.0571758	-0.0599999	-0.0568488	-0.0505532	-0.0939695	-0.0469655	-0.0446066
4871	0.9742	-0.0599242	-0.0571211	-0.0575949	-0.0571726	-0.0599999	-0.0568478	-0.0505688	-0.0939678	-0.0469627	-0.0446093
4872	0.9744	-0.0599211	-0.0571227	-0.057595	-0.0571695	-0.0599999	-0.0568468	-0.0505845	-0.0939662	-0.04696	-0.044612
4873	0.9746	-0.059918	-0.0571244	-0.057595	-0.0571665	-0.0599999	-0.0568458	-0.0506002	-0.0939645	-0.0469572	-0.0446147
4874	0.9748	-0.059915	-0.057126	-0.0575951	-0.0571636	-0.0599999	-0.0568449	-0.0506158	-0.0939628	-0.0469544	-0.0446174
4875	0.975	-0.059912	-0.0571277	-0.0575951	-0.0571603	-0.06	-0.0568438	-0.0506314	-0.0939611	-0.0469516	-0.0446201
4876	0.9752	-0.0599089	-0.0571293	-0.0575951	-0.0571571	-0.06	-0.0568428	-0.050647	-0.0939595	-0.0469488	-0.0446227
4877	0.9754	-0.0599059	-0.057131	-0.0575952	-0.057154	-0.06	-0.0568418	-0.0506626	-0.0939578	-0.0469461	-0.0446254
4878	0.9756	-0.0599029	-0.0571326	-0.0575952	-0.057151	-0.06	-0.0568409	-0.0506782	-0.0939561	-0.0469433	-0.0446281
4879	0.9758	-0.0598999	-0.0571343	-0.0575953	-0.0571482	-0.06	-0.05684	-0.0506937	-0.0939545	-0.0469406	-0.0446307
4880	0.976	-0.0598969	-0.0571359	-0.0575953	-0.0571449	-0.06	-0.0568389	-0.0507092	-0.0939528	-0.0469378	-0.0446334
4881	0.9762	-0.0598939	-0.0571375	-0.0575953	-0.0571418	-0.06	-0.056838	-0.0507247	-0.0939511	-0.0469351	-0.044636
4882	0.9764	-0.0598909	-0.0571391	-0.0575953	-0.0571387	-0.06	-0.056837	-0.0507402	-0.0939495	-0.0469324	-0.0446387
4883	0.9766	-0.059888	-0.0571408	-0.0575954	-0.0571358	-0.06	-0.0568361	-0.0507556	-0.0939478	-0.0469297	-0.0446413
4884	0.9768	-0.059885	-0.0571424	-0.0575954	-0.0571331	-0.06	-0.0568352	-0.0507709	-0.0939462	-0.046927	-0.0446439
4885	0.977	-0.0598821	-0.057144	-0.0575954	-0.0571298	-0.06	-0.0568342	-0.0507863	-0.0939445	-0.0469243	-0.0446466
4886	0.9772	-0.0598791	-0.0571456	-0.0575955	-0.0571267	-0.06	-0.0568333	-0.0508016	-0.0939429	-0.0469216	-0.0446492
4887	0.9774	-0.0598762	-0.0571472	-0.0575955	-0.0571238	-0.06	-0.0568323	-0.0508168	-0.0939412	-0.0469189	-0.0446518
4888	0.9776	-0.0598733	-0.0571488	-0.0575955	-0.0571209	-0.06	-0.0568315	-0.0508321	-0.0939396	-0.0469162	-0.0446544
4889	0.9778	-0.0598704	-0.0571504	-0.0575955	-0.0571182	-0.06	-0.0568306	-0.0508472	-0.093938	-0.0469135	-0.044657
4890	0.978	-0.0598675	-0.057152	-0.0575956	-0.057115	-0.06	-0.0568296	-0.0508624	-0.0939363	-0.0469109	-0.0446596
4891	0.9782	-0.0598646	-0.0571536	-0.0575956	-0.057112	-0.06	-0.0568287	-0.0508775	-0.0939347	-0.0469082	-0.0446622
4892	0.9784	-0.0598617	-0.0571551	-0.0575956	-0.057109	-0.06	-0.0568278	-0.0508925	-0.0939331	-0.0469055	-0.0446648
4893	0.9786	-0.0598588	-0.0571567	-0.0575956	-0.0571062	-0.06	-0.056827	-0.0509075	-0.0939314	-0.0469029	-0.0446673
4894	0.9788	-0.059856	-0.0571583	-0.0575956	-0.0571035	-0.06	-0.0568261	-0.0509225	-0.0939298	-0.0469003	-0.0446699
4895	0.979	-0.0598531	-0.0571598	-0.0575957	-0.0571004	-0.06	-0.0568252	-0.0509374	-0.0939282	-0.0468976	-0.0446725
4896	0.9792	-0.0598503	-0.0571614	-0.0575957	-0.0570974	-0.06	-0.0568243	-0.0509523	-0.0939266	-0.046895	-0.044675
4897	0.9794	-0.0598474	-0.0571629	-0.0575957	-0.0570946	-0.06	-0.0568235	-0.0509671	-0.093925	-0.0468924	-0.0446776
4898	0.9796	-0.0598446	-0.0571645	-0.0575957	-0.0570918	-0.06	-0.0568226	-0.0509819	-0.0939234	-0.0468898	-0.0446801
4899	0.9798	-0.0598418	-0.057166	-0.0575957	-0.0570892	-0.06	-0.0568218	-0.0509966	-0.0939218	-0.0468872	-0.0446826
4900	0.98	-0.059839	-0.0571675	-0.0575957	-0.0570861	-0.06	-0.0568209	-0.0510113	-0.0939202	-0.0468846	-0.0446851
4901	0.9802	-0.0598362	-0.0571691	-0.0575958	-0.0570832	-0.06	-0.05682	-0.0510259	-0.0939186	-0.046882	-0.0446877
4902	0.9804	-0.0598334	-0.0571706	-0.0575958	-0.0570804	-0.06	-0.0568192	-0.0510405	-0.093917	-0.0468794	-0.0446902
4903	0.9806	-0.0598306	-0.0571721	-0.0575958	-0.0570777	-0.06	-0.0568184	-0.0510551	-0.0939154	-0.0468769	-0.0446927
4904	0.9808	-0.0598279	-0.0571736	-0.0575958	-0.0570751	-0.06	-0.0568176	-0.0510696	-0.0939138	-0.0468743	-0.0446952
4905	0.981	-0.0598251	-0.0571751	-0.0575958	-0.0570721	-0.06	-0.0568168	-0.051084	-0.0939122	-0.0468717	-0.0446976
4906	0.9812	-0.0598224	-0.0571766	-0.0575958	-0.0570692	-0.06	-0.0568159	-0.0510984	-0.0939106	-0.0468692	-0.0447001
4907	0.9814	-0.0598196	-0.0571781	-0.0575958	-0.0570664	-0.06	-0.0568151	-0.0511128	-0.0939091	-0.0468667	-0.0447026
4908	0.9816	-0.0598169	-0.0571796	-0.0575958	-0.0570638	-0.06	-0.0568143	-0.0511271	-0.0939075	-0.0468641	-0.0447051
4909	0.9818	-0.0598142	-0.057181	-0.0575959	-0.0570612	-0.06	-0.0568136	-0.0511414	-0.0939059	-0.0468616	-0.0447075
4910	0.982	-0.0598115	-0.0571825	-0.0575959	-0.0570583	-0.06	-0.0568127	-0.0511556	-0.0939044	-0.0468591	-0.04471
4911	0.9822	-0.0598088	-0.057184	-0.0575959	-0.0570554	-0.06	-0.0568119	-0.0511697	-0.0939028	-0.0468566	-0.0447124
4912	0.9824	-0.0598061	-0.0571854	-0.0575959	-0.0570527	-0.06	-0.0568111	-0.0511839	-0.0939013	-0.0468541	-0.0447148
4913	0.9826	-0.0598034	-0.0571869	-0.0575959	-0.0570501	-0.06	-0.0568104	-0.0511979	-0.0938997	-0.0468516	-0.0447172
4914	0.9828	-0.0598008	-0.0571883	-0.0575959	-0.0570476	-0.06	-0.0568097	-0.0512119	-0.0938982	-0.0468491	-0.0447197
4915	0.983	-0.0597981	-0.0571898	-0.0575959	-0.0570447	-0.06	-0.0568088	-0.0512259	-0.0938966	-0.0468466	-0.0447221
4916	0.9832	-0.0597955	-0.0571912	-0.0575959	-0.0570419	-0.06	-0.056808	-0.0512399	-0.0938951	-0.0468442	-0.0447245
4917	0.9834	-0.0597928	-0.0571927	-0.0575959	-0.0570393	-0.06	-0.0568073	-0.0512537	-0.0938936	-0.0468417	-0.0447269
4918	0.9836	-0.0597902	-0.0571941	-0.0575959	-0.0570367	-0.06	-0.0568066	-0.0512676	-0.0938921	-0.0468392	-0.0447292
4919	0.9838	-0.0597876	-0.0571955	-0.0575959	-0.0570342	-0.06	-0.0568059	-0.0512814	-0.0938905	-0.0468368	-0.0447316
4920	0.984	-0.059785	-0.0571969	-0.0575959	-0.0570314	-0.06	-0.0568051	-0.0512951	-0.093889	-0.0468344	-0.044734
4921	0.9842	-0.0597824	-0.0571983	-0.057596	-0.0570287	-0.06	-0.0568043	-0.0513088	-0.0938875	-0.0468319	-0.0447363
4922	0.9844	-0.0597798	-0.0571997	-0.057596	-0.0570261	-0.06	-0.0568036	-0.0513224	-0.093886	-0.0468295	-0.0447387
4923	0.9846	-0.0597772	-0.0572011	-0.057596	-0.0570235	-0.06	-0.0568028	-0.051336	-0.0938845	-0.0468271	-0.044741
4924	0.9848	-0.0597747	-0.0572025	-0.057596	-0.0570211	-0.06	-0.0568022	-0.0513496	-0.093883	-0.0468247	-0.0447434
4925	0.985	-0.0597721	-0.0572039	-0.057596	-0.0570183	-0.06	-0.0568014	-0.0513631	-0.0938815	-0.0468223	-0.0447457
4926	0.9852	-0.0597696	-0.0572053	-0.057596	-0.0570157	-0.06	-0.0568007	-0.0513766	-0.09388	-0.0468199	-0.044748
4927	0.9854	-0.059767	-0.0572066	-0.057596	-0.0570131	-0.06	-0.0567999	-0.05139	-0.0938786	-0.0468175	-0.0447503
4928	0.9856	-0.0597645	-0.057208	-0.057596	-0.0570106	-0.06	-0.0567993	-0.0514033	-0.0938771	-0.0468152	-0.0447526
4929	0.9858	-0.059762	-0.0572094	-0.057596	-0.0570083	-0.06	-0.0567986	-0.0514166	-0.0938756	-0.0468128	-0.0447549
4930	0.986	-0.0597595	-0.0572107	-0.057596	-0.0570055	-0.06	-0.0567979	-0.0514299	-0.0938741	-0.0468105	-0.0447572
4931	0.9862	-0.059757	-0.0572121	-0.057596	-0.0570029	-0.06	-0.0567971	-0.0514431	-0.0938727	-0.0468081	-0.0447594
4932	0.9864	-0.0597545	-0.0572134	-0.057596	-0.0570004	-0.06	-0.0567964	-0.0514563	-0.0938712	-0.0468058	-0.0447617
4933	0.9866	-0.059752	-0.0572148	-0.057596	-0.056998	-0.06	-0.0567958	-0.0514694	-0.0938698	-0.0468035	-0.044764
4934	0.9868	-0.0597496	-0.0572161	-0.057596	-0.0569956	-0.06	-0.0567951	-0.0514825	-0.0938683	-0.0468011	-0.0447662
