TimeSlice	Time	L Hip MN ext	L Hip MN flx	L Hip PF flx	L Hip PF ext	L RG ext	L RG flx
9644	1.9288	-0.0542016	-0.0936343	-0.0600579	-0.05783	-0.0577812	-0.0611504
9645	1.929	-0.0542054	-0.0936341	-0.0600572	-0.0578304	-0.0577808	-0.0611419
9646	1.9292	-0.0542093	-0.0936338	-0.0600565	-0.0578308	-0.0577804	-0.0611335
9647	1.9294	-0.0542134	-0.0936336	-0.0600558	-0.0578312	-0.05778	-0.061125
9648	1.9296	-0.0542175	-0.0936334	-0.0600551	-0.0578316	-0.0577795	-0.0611164
9649	1.9298	-0.0542216	-0.0936332	-0.0600544	-0.057832	-0.0577791	-0.0611078
9650	1.93	-0.0542259	-0.093633	-0.0600537	-0.0578324	-0.0577787	-0.0610991
9651	1.9302	-0.0542302	-0.0936328	-0.060053	-0.0578329	-0.0577783	-0.0610904
9652	1.9304	-0.0542346	-0.0936326	-0.0600523	-0.0578333	-0.0577779	-0.0610817
9653	1.9306	-0.0542391	-0.0936324	-0.0600516	-0.0578337	-0.0577775	-0.0610729
9654	1.9308	-0.0542437	-0.0936322	-0.0600509	-0.0578341	-0.0577771	-0.061064
9655	1.931	-0.0542483	-0.093632	-0.0600502	-0.0578345	-0.0577766	-0.0610551
9656	1.9312	-0.054253	-0.0936318	-0.0600495	-0.0578349	-0.0577762	-0.0610461
9657	1.9314	-0.0542578	-0.0936316	-0.0600488	-0.0578353	-0.0577758	-0.0610371
9658	1.9316	-0.0542626	-0.0936314	-0.0600481	-0.0578357	-0.0577754	-0.0610281
9659	1.9318	-0.0542675	-0.0936313	-0.0600474	-0.0578362	-0.0577749	-0.0610189
9660	1.932	-0.0542725	-0.0936311	-0.0600468	-0.0578366	-0.0577745	-0.0610098
9661	1.9322	-0.0542775	-0.0936304	-0.0600461	-0.057837	-0.0577741	-0.0610005
9662	1.9324	-0.0542826	-0.0936291	-0.0600454	-0.0578374	-0.0577736	-0.0609913
9663	1.9326	-0.0542878	-0.0936275	-0.0600447	-0.0578378	-0.0577732	-0.0609819
9664	1.9328	-0.054293	-0.0936255	-0.0600441	-0.0578382	-0.0577727	-0.0609725
9665	1.933	-0.0542982	-0.0936231	-0.0600434	-0.0578386	-0.0577723	-0.0609631
9666	1.9332	-0.0543035	-0.0936185	-0.0600427	-0.057839	-0.0577718	-0.0609536
9667	1.9334	-0.0543089	-0.0936118	-0.0600421	-0.0578394	-0.0577714	-0.060944
9668	1.9336	-0.0543143	-0.0936032	-0.0600414	-0.0578398	-0.0577709	-0.0609344
9669	1.9338	-0.0543197	-0.093593	-0.0600408	-0.0578402	-0.0577705	-0.0609247
9670	1.934	-0.0543252	-0.0935814	-0.0600401	-0.0578406	-0.05777	-0.060915
9671	1.9342	-0.0543307	-0.0935667	-0.0600394	-0.057841	-0.0577695	-0.0609052
9672	1.9344	-0.0543363	-0.0935493	-0.0600388	-0.0578414	-0.0577691	-0.0608953
9673	1.9346	-0.0543419	-0.0935295	-0.0600381	-0.0578418	-0.0577686	-0.0608854
9674	1.9348	-0.0543475	-0.0935076	-0.0600375	-0.0578422	-0.0577681	-0.0608754
9675	1.935	-0.0543531	-0.0934838	-0.0600368	-0.0578426	-0.0577676	-0.0608654
9676	1.9352	-0.0543588	-0.0934569	-0.0600362	-0.057843	-0.0577672	-0.0608552
9677	1.9354	-0.0543645	-0.0934271	-0.0600355	-0.0578434	-0.0577667	-0.0608451
9678	1.9356	-0.0543702	-0.0933949	-0.0600349	-0.0578438	-0.0577662	-0.0608349
9679	1.9358	-0.0543759	-0.0933606	-0.0600343	-0.0578442	-0.0577657	-0.0608246
9680	1.936	-0.0543816	-0.0933245	-0.0600336	-0.0578446	-0.0577652	-0.0608142
9681	1.9362	-0.0543873	-0.0932855	-0.060033	-0.057845	-0.0577647	-0.0608038
9682	1.9364	-0.054393	-0.0932438	-0.0600324	-0.0578454	-0.0577642	-0.0607933
9683	1.9366	-0.0543988	-0.0932	-0.0600317	-0.0578458	-0.0577637	-0.0607828
9684	1.9368	-0.0544045	-0.0931544	-0.0600311	-0.0578462	-0.0577632	-0.0607721
9685	1.937	-0.0544103	-0.0931072	-0.0600305	-0.0578466	-0.0577627	-0.0607615
9686	1.9372	-0.054416	-0.0930575	-0.0600298	-0.057847	-0.0577621	-0.0607507
9687	1.9374	-0.0544218	-0.0930057	-0.0600292	-0.0578474	-0.0577616	-0.0607399
9688	1.9376	-0.0544276	-0.0929522	-0.0600286	-0.0578478	-0.0577611	-0.060729
9689	1.9378	-0.0544334	-0.0928973	-0.060028	-0.0578482	-0.0577606	-0.0607181
9690	1.938	-0.0544391	-0.0928412	-0.0600273	-0.0578486	-0.05776	-0.0607071
9691	1.9382	-0.0544449	-0.0927832	-0.0600267	-0.057849	-0.0577595	-0.060696
9692	1.9384	-0.0544506	-0.0927236	-0.0600261	-0.0578493	-0.0577589	-0.0606848
9693	1.9386	-0.0544564	-0.0926628	-0.0600255	-0.0578497	-0.0577584	-0.0606736
9694	1.9388	-0.0544621	-0.092601	-0.0600249	-0.0578501	-0.0577578	-0.0606623
9695	1.939	-0.0544678	-0.0925386	-0.0600243	-0.0578505	-0.0577573	-0.060651
9696	1.9392	-0.0544736	-0.0924748	-0.0600236	-0.0578509	-0.0577567	-0.0606395
9697	1.9394	-0.0544793	-0.0924101	-0.060023	-0.0578513	-0.0577561	-0.060628
9698	1.9396	-0.054485	-0.0923446	-0.0600224	-0.0578516	-0.0577555	-0.0606165
9699	1.9398	-0.0544906	-0.0922787	-0.0600218	-0.057852	-0.057755	-0.0606048
9700	1.94	-0.0544963	-0.0922126	-0.0600212	-0.0578524	-0.0577544	-0.0605931
9701	1.9402	-0.0545019	-0.0921458	-0.0600206	-0.0578528	-0.0577538	-0.0605813
9702	1.9404	-0.0545075	-0.0920785	-0.06002	-0.0578532	-0.0577532	-0.0605694
9703	1.9406	-0.0545132	-0.092011	-0.0600194	-0.0578535	-0.0577526	-0.0605575
9704	1.9408	-0.0545187	-0.0919434	-0.0600188	-0.0578539	-0.057752	-0.0605455
9705	1.941	-0.0545243	-0.0918761	-0.0600182	-0.0578543	-0.0577514	-0.0605334
9706	1.9412	-0.0545298	-0.0918086	-0.0600176	-0.0578547	-0.0577507	-0.0605213
9707	1.9414	-0.0545353	-0.0917412	-0.060017	-0.057855	-0.0577501	-0.060509
9708	1.9416	-0.0545407	-0.0916739	-0.0600164	-0.0578554	-0.0577495	-0.0604967
9709	1.9418	-0.0545462	-0.0916071	-0.0600158	-0.0578558	-0.0577489	-0.0604843
9710	1.942	-0.0545515	-0.0915408	-0.0600152	-0.0578561	-0.0577482	-0.0604718
9711	1.9422	-0.0545569	-0.0914748	-0.0600147	-0.0578565	-0.0577476	-0.0604593
9712	1.9424	-0.0545622	-0.0914092	-0.0600141	-0.0578569	-0.0577469	-0.0604467
9713	1.9426	-0.0545675	-0.0913442	-0.0600135	-0.0578572	-0.0577462	-0.060434
9714	1.9428	-0.0545727	-0.0912799	-0.0600129	-0.0578576	-0.0577456	-0.0604212
9715	1.943	-0.0545778	-0.0912164	-0.0600123	-0.0578579	-0.0577449	-0.0604083
9716	1.9432	-0.054583	-0.0911535	-0.0600117	-0.0578583	-0.0577442	-0.0603954
9717	1.9434	-0.0545881	-0.0910913	-0.0600112	-0.0578586	-0.0577435	-0.0603824
9718	1.9436	-0.0545932	-0.09103	-0.0600106	-0.057859	-0.0577429	-0.0603693
9719	1.9438	-0.0545982	-0.0909696	-0.06001	-0.0578594	-0.0577422	-0.0603561
9720	1.944	-0.0546031	-0.0909101	-0.0600094	-0.0578597	-0.0577415	-0.0603428
9721	1.9442	-0.0546081	-0.0908516	-0.0600088	-0.0578601	-0.0577407	-0.0603295
9722	1.9444	-0.054613	-0.0907941	-0.0600083	-0.0578604	-0.05774	-0.060316
9723	1.9446	-0.0546178	-0.0907376	-0.0600077	-0.0578607	-0.0577393	-0.0603025
9724	1.9448	-0.0546226	-0.0906822	-0.0600071	-0.0578611	-0.0577386	-0.0602889
9725	1.945	-0.0546274	-0.090628	-0.0600066	-0.0578614	-0.0577378	-0.0602752
9726	1.9452	-0.0546321	-0.0905749	-0.060006	-0.0578618	-0.0577371	-0.0602614
9727	1.9454	-0.0546368	-0.0905229	-0.0600054	-0.0578621	-0.0577363	-0.0602476
9728	1.9456	-0.0546414	-0.0904721	-0.0600049	-0.0578624	-0.0577356	-0.0602336
9729	1.9458	-0.054646	-0.0904226	-0.0600043	-0.0578628	-0.0577348	-0.0602196
9730	1.946	-0.0546506	-0.0903743	-0.0600038	-0.0578631	-0.057734	-0.0602054
9731	1.9462	-0.0546551	-0.0903272	-0.0600032	-0.0578634	-0.0577333	-0.0601912
9732	1.9464	-0.0546596	-0.0902815	-0.0600026	-0.0578638	-0.0577325	-0.0601769
9733	1.9466	-0.054664	-0.0902371	-0.0600021	-0.0578641	-0.0577317	-0.0601625
9734	1.9468	-0.0546683	-0.090194	-0.0600015	-0.0578644	-0.0577309	-0.060148
9735	1.947	-0.0546727	-0.0901521	-0.060001	-0.0578647	-0.0577301	-0.0601334
9736	1.9472	-0.0546769	-0.0901117	-0.0600004	-0.0578651	-0.0577292	-0.0601187
9737	1.9474	-0.0546812	-0.0900727	-0.0599999	-0.0578654	-0.0577284	-0.0601039
9738	1.9476	-0.0546853	-0.0900349	-0.0599993	-0.0578657	-0.0577276	-0.0600891
9739	1.9478	-0.0546895	-0.0899976	-0.0599988	-0.057866	-0.0577268	-0.0600741
9740	1.948	-0.0546936	-0.0899609	-0.0599983	-0.0578663	-0.0577259	-0.060059
9741	1.9482	-0.0546976	-0.0899249	-0.0599977	-0.0578666	-0.057725	-0.0600439
9742	1.9484	-0.0547016	-0.0898897	-0.0599972	-0.0578669	-0.0577242	-0.0600286
9743	1.9486	-0.0547055	-0.0898553	-0.0599966	-0.0578673	-0.0577233	-0.0600132
9744	1.9488	-0.0547094	-0.0898217	-0.0599961	-0.0578676	-0.0577224	-0.0599977
9745	1.949	-0.0547133	-0.0897888	-0.0599956	-0.0578679	-0.0577215	-0.0599822
9746	1.9492	-0.0547172	-0.089757	-0.059995	-0.0578682	-0.0577207	-0.0599665
9747	1.9494	-0.054721	-0.0897261	-0.0599943	-0.0578686	-0.0577198	-0.0599507
9748	1.9496	-0.0547248	-0.089696	-0.0599936	-0.0578689	-0.057719	-0.0599348
9749	1.9498	-0.0547286	-0.0896666	-0.0599928	-0.0578693	-0.0577183	-0.0599188
9750	1.95	-0.0547323	-0.0896378	-0.059992	-0.0578696	-0.0577177	-0.0599027
9751	1.9502	-0.0547361	-0.0896099	-0.0599911	-0.05787	-0.0577173	-0.0598865
9752	1.9504	-0.0547398	-0.0895827	-0.0599902	-0.0578704	-0.0577171	-0.0598702
9753	1.9506	-0.0547436	-0.0895561	-0.0599893	-0.0578708	-0.0577171	-0.0598539
9754	1.9508	-0.0547474	-0.08953	-0.0599883	-0.0578712	-0.0577172	-0.0598375
9755	1.951	-0.0547512	-0.0895043	-0.0599872	-0.0578716	-0.0577177	-0.0598211
9756	1.9512	-0.054755	-0.0894794	-0.0599861	-0.0578721	-0.0577184	-0.0598047
9757	1.9514	-0.0547589	-0.0894552	-0.059985	-0.0578725	-0.0577194	-0.0597883
9758	1.9516	-0.0547628	-0.0894314	-0.0599838	-0.057873	-0.0577206	-0.059772
9759	1.9518	-0.0547668	-0.089408	-0.0599826	-0.0578736	-0.0577222	-0.0597558
9760	1.952	-0.0547709	-0.0893849	-0.0599813	-0.0578741	-0.0577242	-0.0597396
9761	1.9522	-0.0547751	-0.0893626	-0.05998	-0.0578747	-0.0577264	-0.0597235
9762	1.9524	-0.0547794	-0.0893408	-0.0599787	-0.0578753	-0.057729	-0.0597075
9763	1.9526	-0.0547838	-0.0893194	-0.0599773	-0.0578759	-0.057732	-0.0596917
9764	1.9528	-0.0547883	-0.0892984	-0.0599759	-0.0578766	-0.0577353	-0.0596759
9765	1.953	-0.054793	-0.0892776	-0.0599745	-0.0578773	-0.057739	-0.0596603
9766	1.9532	-0.0547978	-0.0892575	-0.059973	-0.057878	-0.0577431	-0.0596448
9767	1.9534	-0.0548027	-0.089238	-0.0599715	-0.0578788	-0.0577476	-0.0596295
9768	1.9536	-0.0548077	-0.0892189	-0.05997	-0.0578797	-0.0577525	-0.0596143
9769	1.9538	-0.0548129	-0.0892	-0.0599685	-0.0578805	-0.0577577	-0.0595992
9770	1.954	-0.0548183	-0.0891814	-0.0599669	-0.0578815	-0.0577633	-0.0595843
9771	1.9542	-0.0548239	-0.0891615	-0.0599653	-0.0578824	-0.0577694	-0.0595696
9772	1.9544	-0.0548299	-0.0891404	-0.0599637	-0.0578835	-0.0577758	-0.059555
9773	1.9546	-0.0548361	-0.0891181	-0.059962	-0.0578845	-0.0577826	-0.0595405
9774	1.9548	-0.0548426	-0.0890947	-0.0599603	-0.0578857	-0.0577898	-0.0595263
9775	1.955	-0.0548495	-0.0890703	-0.0599586	-0.0578869	-0.0577973	-0.0595121
9776	1.9552	-0.0548567	-0.0890437	-0.0599569	-0.0578881	-0.0578053	-0.0594981
9777	1.9554	-0.0548644	-0.089015	-0.0599552	-0.0578894	-0.0578136	-0.0594843
9778	1.9556	-0.0548724	-0.0889845	-0.0599534	-0.0578908	-0.0578223	-0.0594706
9779	1.9558	-0.0548809	-0.0889523	-0.0599516	-0.0578922	-0.0578314	-0.0594571
9780	1.956	-0.0548898	-0.0889184	-0.0599498	-0.0578937	-0.0578408	-0.0594437
9781	1.9562	-0.0548992	-0.0888821	-0.059948	-0.0578952	-0.0578505	-0.0594304
9782	1.9564	-0.0549091	-0.0888436	-0.0599461	-0.0578968	-0.0578607	-0.0594173
9783	1.9566	-0.0549195	-0.088803	-0.0599442	-0.0578985	-0.0578711	-0.0594042
9784	1.9568	-0.0549303	-0.0887606	-0.0599423	-0.0579003	-0.0578819	-0.0593913
9785	1.957	-0.0549417	-0.0887165	-0.0599404	-0.0579021	-0.057893	-0.0593785
9786	1.9572	-0.0549536	-0.0886701	-0.0599385	-0.057904	-0.0579044	-0.0593659
9787	1.9574	-0.0549661	-0.0886216	-0.0599365	-0.0579059	-0.0579161	-0.0593533
9788	1.9576	-0.0549792	-0.0885711	-0.0599345	-0.0579079	-0.0579281	-0.0593408
9789	1.9578	-0.0549928	-0.088519	-0.0599325	-0.05791	-0.0579404	-0.0593284
9790	1.958	-0.055007	-0.0884654	-0.0599305	-0.0579122	-0.0579529	-0.0593161
9791	1.9582	-0.0550218	-0.0884098	-0.0599284	-0.0579144	-0.0579657	-0.0593039
9792	1.9584	-0.0550372	-0.0883524	-0.0599264	-0.0579167	-0.0579788	-0.0592917
9793	1.9586	-0.0550532	-0.0882934	-0.0599243	-0.0579191	-0.0579921	-0.0592796
9794	1.9588	-0.0550698	-0.088233	-0.0599221	-0.0579216	-0.0580057	-0.0592676
9795	1.959	-0.055087	-0.0881714	-0.05992	-0.0579241	-0.0580195	-0.0592556
9796	1.9592	-0.0551049	-0.0881083	-0.0599178	-0.0579267	-0.0580335	-0.0592436
9797	1.9594	-0.0551234	-0.0880438	-0.0599156	-0.0579294	-0.0580477	-0.0592317
9798	1.9596	-0.0551425	-0.0879781	-0.0599133	-0.0579321	-0.0580622	-0.0592198
9799	1.9598	-0.0551623	-0.0879113	-0.0599111	-0.057935	-0.0580768	-0.0592079
9800	1.96	-0.0551828	-0.0878436	-0.0599088	-0.0579379	-0.0580916	-0.0591961
9801	1.9602	-0.0552039	-0.0877748	-0.0599065	-0.0579408	-0.0581065	-0.0591842
9802	1.9604	-0.0552256	-0.0877051	-0.0599041	-0.0579439	-0.0581217	-0.0591724
9803	1.9606	-0.0552481	-0.0876345	-0.0599017	-0.057947	-0.0581369	-0.0591605
9804	1.9608	-0.0552712	-0.0875632	-0.0598993	-0.0579502	-0.0581524	-0.0591487
9805	1.961	-0.0552949	-0.0874913	-0.0598968	-0.0579535	-0.0581679	-0.0591368
9806	1.9612	-0.0553194	-0.0874186	-0.0598943	-0.0579568	-0.0581836	-0.0591249
9807	1.9614	-0.0553445	-0.0873454	-0.0598918	-0.0579602	-0.0581995	-0.059113
9808	1.9616	-0.0553703	-0.0872716	-0.0598892	-0.0579637	-0.0582154	-0.059101
9809	1.9618	-0.0553968	-0.0871974	-0.0598866	-0.0579673	-0.0582315	-0.059089
9810	1.962	-0.055424	-0.0871228	-0.0598839	-0.0579709	-0.0582476	-0.0590769
9811	1.9622	-0.0554518	-0.0870478	-0.0598812	-0.0579746	-0.0582639	-0.0590648
9812	1.9624	-0.0554804	-0.0869725	-0.0598785	-0.0579784	-0.0582802	-0.0590527
9813	1.9626	-0.0555096	-0.0868968	-0.0598757	-0.0579823	-0.0582966	-0.0590404
9814	1.9628	-0.0555395	-0.086821	-0.0598729	-0.0579862	-0.0583131	-0.0590282
9815	1.963	-0.0555702	-0.0867449	-0.05987	-0.0579902	-0.0583297	-0.0590158
9816	1.9632	-0.0556015	-0.0866686	-0.0598671	-0.0579943	-0.0583463	-0.0590034
9817	1.9634	-0.0556335	-0.0865922	-0.0598641	-0.0579985	-0.058363	-0.0589908
9818	1.9636	-0.0556662	-0.0865157	-0.0598611	-0.0580027	-0.0583798	-0.0589782
9819	1.9638	-0.0556996	-0.0864391	-0.0598581	-0.058007	-0.0583966	-0.0589655
9820	1.964	-0.0557337	-0.0863623	-0.0598549	-0.0580114	-0.0584134	-0.0589527
9821	1.9642	-0.0557685	-0.0862855	-0.0598518	-0.0580158	-0.0584303	-0.0589398
9822	1.9644	-0.0558041	-0.0862088	-0.0598485	-0.0580203	-0.0584473	-0.0589269
9823	1.9646	-0.0558403	-0.086132	-0.0598453	-0.0580249	-0.0584642	-0.0589138
9824	1.9648	-0.0558772	-0.086055	-0.0598419	-0.0580296	-0.0584812	-0.0589005
9825	1.965	-0.0559149	-0.085978	-0.0598385	-0.0580343	-0.0584982	-0.0588872
9826	1.9652	-0.0559532	-0.0859011	-0.0598351	-0.0580391	-0.0585153	-0.0588738
9827	1.9654	-0.0559923	-0.0858243	-0.0598316	-0.058044	-0.0585324	-0.0588602
9828	1.9656	-0.0560321	-0.0857474	-0.059828	-0.0580489	-0.0585494	-0.0588465
9829	1.9658	-0.0560726	-0.0856704	-0.0598244	-0.0580539	-0.0585665	-0.0588327
9830	1.966	-0.0561138	-0.0855933	-0.0598207	-0.058059	-0.0585837	-0.0588188
9831	1.9662	-0.0561557	-0.0855164	-0.059817	-0.0580642	-0.0586008	-0.0588047
9832	1.9664	-0.0561983	-0.0854395	-0.0598131	-0.0580694	-0.0586179	-0.0587905
9833	1.9666	-0.0562415	-0.0853625	-0.0598093	-0.0580748	-0.0586351	-0.0587762
9834	1.9668	-0.0562855	-0.0852855	-0.0598053	-0.0580801	-0.0586522	-0.0587617
9835	1.967	-0.0563302	-0.0852082	-0.0598013	-0.0580856	-0.0586694	-0.0587471
9836	1.9672	-0.0563756	-0.0851297	-0.0597972	-0.0580911	-0.0586865	-0.0587324
9837	1.9674	-0.0564218	-0.08505	-0.0597931	-0.0580967	-0.0587037	-0.0587174
9838	1.9676	-0.0564688	-0.0849691	-0.0597888	-0.0581024	-0.0587209	-0.0587024
9839	1.9678	-0.0565165	-0.0848871	-0.0597845	-0.0581082	-0.058738	-0.0586872
9840	1.968	-0.056565	-0.084804	-0.0597802	-0.058114	-0.0587552	-0.0586718
9841	1.9682	-0.0566143	-0.0847189	-0.0597757	-0.0581199	-0.0587724	-0.0586563
9842	1.9684	-0.0566645	-0.0846321	-0.0597712	-0.0581259	-0.0587896	-0.0586407
9843	1.9686	-0.0567155	-0.0845435	-0.0597666	-0.0581319	-0.0588067	-0.0586248
9844	1.9688	-0.0567672	-0.0844534	-0.059762	-0.0581381	-0.0588239	-0.0586089
9845	1.969	-0.0568199	-0.0843618	-0.0597572	-0.0581443	-0.0588411	-0.0585927
9846	1.9692	-0.0568734	-0.084268	-0.0597524	-0.0581506	-0.0588582	-0.0585764
9847	1.9694	-0.0569277	-0.0841723	-0.0597475	-0.0581569	-0.0588754	-0.0585599
9848	1.9696	-0.056983	-0.0840747	-0.0597425	-0.0581634	-0.0588926	-0.0585433
9849	1.9698	-0.0570391	-0.0839754	-0.0597375	-0.0581699	-0.0589097	-0.0585265
9850	1.97	-0.057096	-0.0838746	-0.0597324	-0.0581765	-0.0589269	-0.0585095
9851	1.9702	-0.0571539	-0.0837716	-0.0597271	-0.0581832	-0.0589441	-0.0584924
9852	1.9704	-0.0572127	-0.0836667	-0.0597218	-0.05819	-0.0589613	-0.0584751
9853	1.9706	-0.0572724	-0.0835601	-0.0597164	-0.0581968	-0.0589784	-0.0584576
9854	1.9708	-0.0573331	-0.0834518	-0.059711	-0.0582037	-0.0589956	-0.0584399
9855	1.971	-0.0573946	-0.083342	-0.0597054	-0.0582108	-0.0590128	-0.0584221
9856	1.9712	-0.0574571	-0.0832303	-0.0596998	-0.0582178	-0.05903	-0.0584041
9857	1.9714	-0.0575206	-0.0831169	-0.059694	-0.058225	-0.0590471	-0.0583859
9858	1.9716	-0.057585	-0.0830019	-0.0596882	-0.0582323	-0.0590643	-0.0583675
9859	1.9718	-0.0576504	-0.0828855	-0.0596823	-0.0582396	-0.0590815	-0.0583489
9860	1.972	-0.0577168	-0.0827676	-0.0596763	-0.0582471	-0.0590987	-0.0583302
9861	1.9722	-0.0577841	-0.0826481	-0.0596702	-0.0582546	-0.0591159	-0.0583113
9862	1.9724	-0.0578525	-0.0825271	-0.059664	-0.0582622	-0.0591331	-0.0582921
9863	1.9726	-0.0579219	-0.0824047	-0.0596577	-0.0582699	-0.0591504	-0.0582728
9864	1.9728	-0.0579923	-0.082281	-0.0596514	-0.0582777	-0.0591676	-0.0582533
9865	1.973	-0.0580638	-0.0821561	-0.0596449	-0.0582856	-0.0591848	-0.0582336
9866	1.9732	-0.0581362	-0.0820298	-0.0596383	-0.0582936	-0.0592021	-0.0582137
9867	1.9734	-0.0582098	-0.0819023	-0.0596316	-0.0583016	-0.0592193	-0.0581937
9868	1.9736	-0.0582844	-0.0817735	-0.0596249	-0.0583098	-0.0592366	-0.0581734
9869	1.9738	-0.0583601	-0.0816436	-0.059618	-0.058318	-0.0592539	-0.0581529
9870	1.974	-0.0584368	-0.0815125	-0.059611	-0.0583264	-0.0592712	-0.0581322
9871	1.9742	-0.0585147	-0.0813799	-0.059604	-0.0583348	-0.0592885	-0.0581113
9872	1.9744	-0.0585938	-0.0812456	-0.0595968	-0.0583433	-0.0593058	-0.0580902
9873	1.9746	-0.058674	-0.0811099	-0.0595895	-0.0583519	-0.0593231	-0.0580689
9874	1.9748	-0.0587553	-0.0809729	-0.0595821	-0.0583607	-0.0593405	-0.0580474
9875	1.975	-0.0588379	-0.0808345	-0.0595746	-0.0583695	-0.0593578	-0.0580257
9876	1.9752	-0.0589216	-0.0806944	-0.059567	-0.0583784	-0.0593752	-0.0580038
9877	1.9754	-0.0590066	-0.0805525	-0.0595593	-0.0583874	-0.0593926	-0.0579816
9878	1.9756	-0.0590929	-0.0804091	-0.0595515	-0.0583965	-0.0594101	-0.0579592
9879	1.9758	-0.0591804	-0.0802642	-0.0595436	-0.0584057	-0.0594275	-0.0579366
9880	1.976	-0.0592692	-0.0801179	-0.0595355	-0.0584151	-0.0594449	-0.0579138
9881	1.9762	-0.0593593	-0.0799697	-0.0595274	-0.0584245	-0.0594624	-0.0578908
9882	1.9764	-0.0594507	-0.0798196	-0.0595191	-0.058434	-0.0594799	-0.0578675
9883	1.9766	-0.0595435	-0.079668	-0.0595107	-0.0584436	-0.0594974	-0.057844
9884	1.9768	-0.0596377	-0.0795148	-0.0595022	-0.0584534	-0.059515	-0.0578203
9885	1.977	-0.0597332	-0.0793602	-0.0594936	-0.0584632	-0.0595326	-0.0577963
9886	1.9772	-0.0598302	-0.0792036	-0.0594848	-0.0584732	-0.0595501	-0.0577721
9887	1.9774	-0.0599286	-0.0790451	-0.0594759	-0.0584832	-0.0595678	-0.0577476
9888	1.9776	-0.0600285	-0.0788849	-0.0594669	-0.0584934	-0.0595854	-0.0577229
9889	1.9778	-0.0601298	-0.0787232	-0.0594578	-0.0585036	-0.059603	-0.0576979
9890	1.978	-0.0602327	-0.07856	-0.0594486	-0.058514	-0.0596207	-0.0576727
9891	1.9782	-0.060337	-0.0783948	-0.0594392	-0.0585245	-0.0596384	-0.0576473
9892	1.9784	-0.060443	-0.0782276	-0.0594297	-0.0585351	-0.0596562	-0.0576215
9893	1.9786	-0.0605505	-0.0780588	-0.05942	-0.0585458	-0.0596739	-0.0575956
9894	1.9788	-0.0606596	-0.0778883	-0.0594103	-0.0585566	-0.0596917	-0.0575693
9895	1.979	-0.0607716	-0.0777164	-0.0594004	-0.0585676	-0.0597095	-0.0575428
9896	1.9792	-0.0608866	-0.0775424	-0.0593903	-0.0585786	-0.0597274	-0.057516
9897	1.9794	-0.0610045	-0.0773665	-0.0593801	-0.0585898	-0.0597452	-0.0574889
9898	1.9796	-0.0611253	-0.0771888	-0.0593698	-0.0586011	-0.0597631	-0.0574615
9899	1.9798	-0.0612489	-0.0770095	-0.0593593	-0.0586125	-0.0597811	-0.0574338
9900	1.98	-0.0613753	-0.0768287	-0.0593487	-0.058624	-0.059799	-0.0574059
9901	1.9802	-0.0615044	-0.0766457	-0.0593379	-0.0586357	-0.059817	-0.0573776
9902	1.9804	-0.0616362	-0.0764607	-0.059327	-0.0586474	-0.059835	-0.0573491
9903	1.9806	-0.0617707	-0.0762739	-0.0593159	-0.0586593	-0.059853	-0.0573202
9904	1.9808	-0.0619078	-0.0760855	-0.0593046	-0.0586713	-0.0598711	-0.057291
9905	1.981	-0.0620476	-0.0758955	-0.0592932	-0.0586834	-0.0598892	-0.0572615
9906	1.9812	-0.06219	-0.0757033	-0.0592817	-0.0586956	-0.0599073	-0.0572317
9907	1.9814	-0.0623351	-0.0755091	-0.05927	-0.058708	-0.0599255	-0.0572016
9908	1.9816	-0.0624828	-0.0753132	-0.0592581	-0.0587205	-0.0599436	-0.0571711
9909	1.9818	-0.0626331	-0.0751155	-0.0592461	-0.0587331	-0.0599618	-0.0571403
9910	1.982	-0.062786	-0.0749163	-0.0592339	-0.0587459	-0.0599801	-0.0571092
9911	1.9822	-0.0629416	-0.0747149	-0.0592215	-0.0587587	-0.0599984	-0.0570777
9912	1.9824	-0.0630998	-0.0745115	-0.0592089	-0.0587717	-0.0600167	-0.0570458
9913	1.9826	-0.0632608	-0.0743063	-0.0591962	-0.0587848	-0.060035	-0.0570136
9914	1.9828	-0.0634243	-0.0740995	-0.0591833	-0.0587979	-0.0600534	-0.056981
9915	1.983	-0.0635904	-0.0738911	-0.0591702	-0.0588111	-0.0600718	-0.0569482
9916	1.9832	-0.063759	-0.0736805	-0.059157	-0.0588243	-0.0600902	-0.0569151
9917	1.9834	-0.0639302	-0.073468	-0.0591435	-0.0588377	-0.0601086	-0.0568818
9918	1.9836	-0.0641039	-0.0732536	-0.0591299	-0.0588511	-0.0601271	-0.0568482
9919	1.9838	-0.0642801	-0.0730376	-0.0591161	-0.0588646	-0.0601457	-0.0568145
9920	1.984	-0.0644588	-0.0728202	-0.0591021	-0.0588781	-0.0601642	-0.0567806
9921	1.9842	-0.0646399	-0.0726005	-0.0590879	-0.0588918	-0.0601828	-0.0567466
9922	1.9844	-0.0648236	-0.0723789	-0.0590735	-0.0589055	-0.0602014	-0.0567125
9923	1.9846	-0.0650097	-0.0721556	-0.0590589	-0.0589193	-0.0602201	-0.0566783
9924	1.9848	-0.0651984	-0.0719307	-0.0590442	-0.0589332	-0.0602387	-0.056644
9925	1.985	-0.0653895	-0.0717044	-0.0590292	-0.0589472	-0.0602574	-0.0566097
9926	1.9852	-0.0655833	-0.071476	-0.0590141	-0.0589613	-0.0602762	-0.0565753
