TimeSlice	Time	L Hip PF ext IN	L Hip PF flx IN	L Hip PF ext	L Hip PF flx
2297	0.4594	-0.0568226	-0.06	-0.0576252	-0.0606342
2298	0.4596	-0.0568241	-0.06	-0.0576265	-0.0606323
2299	0.4598	-0.0568257	-0.06	-0.0576277	-0.0606303
2300	0.46	-0.0568272	-0.06	-0.057629	-0.0606284
2301	0.4602	-0.0568287	-0.06	-0.0576302	-0.0606264
2302	0.4604	-0.0568302	-0.06	-0.0576315	-0.0606245
2303	0.4606	-0.0568318	-0.06	-0.0576328	-0.0606225
2304	0.4608	-0.0568333	-0.06	-0.057634	-0.0606206
2305	0.461	-0.0568348	-0.06	-0.0576352	-0.0606187
2306	0.4612	-0.0568363	-0.06	-0.0576365	-0.0606168
2307	0.4614	-0.0568378	-0.06	-0.0576377	-0.0606149
2308	0.4616	-0.0568393	-0.06	-0.0576389	-0.060613
2309	0.4618	-0.0568408	-0.06	-0.0576402	-0.0606111
2310	0.462	-0.0568422	-0.06	-0.0576414	-0.0606092
2311	0.4622	-0.0568437	-0.06	-0.0576426	-0.0606073
2312	0.4624	-0.0568452	-0.06	-0.0576438	-0.0606054
2313	0.4626	-0.0568466	-0.06	-0.057645	-0.0606036
2314	0.4628	-0.0568481	-0.06	-0.0576462	-0.0606017
2315	0.463	-0.0568495	-0.06	-0.0576474	-0.0605998
2316	0.4632	-0.056851	-0.06	-0.0576486	-0.060598
2317	0.4634	-0.0568524	-0.06	-0.0576498	-0.0605961
2318	0.4636	-0.0568539	-0.06	-0.057651	-0.0605943
2319	0.4638	-0.0568553	-0.06	-0.0576521	-0.0605925
2320	0.464	-0.0568567	-0.06	-0.0576533	-0.0605906
2321	0.4642	-0.0568581	-0.06	-0.0576545	-0.0605888
2322	0.4644	-0.0568595	-0.06	-0.0576556	-0.060587
2323	0.4646	-0.056861	-0.06	-0.0576568	-0.0605852
2324	0.4648	-0.0568624	-0.06	-0.057658	-0.0605833
2325	0.465	-0.0568638	-0.06	-0.0576591	-0.0605815
2326	0.4652	-0.0568651	-0.06	-0.0576602	-0.0605797
2327	0.4654	-0.0568665	-0.06	-0.0576614	-0.0605779
2328	0.4656	-0.0568679	-0.06	-0.0576625	-0.0605761
2329	0.4658	-0.0568693	-0.06	-0.0576637	-0.0605744
2330	0.466	-0.0568707	-0.06	-0.0576648	-0.0605726
2331	0.4662	-0.056872	-0.06	-0.0576659	-0.0605708
2332	0.4664	-0.0568734	-0.06	-0.057667	-0.060569
2333	0.4666	-0.0568748	-0.06	-0.0576682	-0.0605673
2334	0.4668	-0.0568761	-0.06	-0.0576693	-0.0605655
2335	0.467	-0.0568775	-0.06	-0.0576704	-0.0605638
2336	0.4672	-0.0568788	-0.06	-0.0576715	-0.060562
2337	0.4674	-0.0568801	-0.06	-0.0576726	-0.0605603
2338	0.4676	-0.0568815	-0.06	-0.0576737	-0.0605585
2339	0.4678	-0.0568828	-0.06	-0.0576748	-0.0605568
2340	0.468	-0.0568841	-0.06	-0.0576759	-0.0605551
2341	0.4682	-0.0568855	-0.06	-0.057677	-0.0605534
2342	0.4684	-0.0568868	-0.06	-0.057678	-0.0605516
2343	0.4686	-0.0568881	-0.06	-0.0576791	-0.0605499
2344	0.4688	-0.0568894	-0.06	-0.0576802	-0.0605482
2345	0.469	-0.0568907	-0.06	-0.0576813	-0.0605465
2346	0.4692	-0.056892	-0.06	-0.0576823	-0.0605448
2347	0.4694	-0.0568933	-0.06	-0.0576834	-0.0605431
2348	0.4696	-0.0568946	-0.06	-0.0576844	-0.0605414
2349	0.4698	-0.0568958	-0.06	-0.0576855	-0.0605398
2350	0.47	-0.0568971	-0.06	-0.0576865	-0.0605381
2351	0.4702	-0.0568984	-0.06	-0.0576876	-0.0605364
2352	0.4704	-0.0568997	-0.06	-0.0576886	-0.0605347
2353	0.4706	-0.0569009	-0.06	-0.0576897	-0.0605331
2354	0.4708	-0.0569022	-0.06	-0.0576907	-0.0605314
2355	0.471	-0.0569034	-0.06	-0.0576917	-0.0605298
2356	0.4712	-0.0569047	-0.06	-0.0576928	-0.0605281
2357	0.4714	-0.0569059	-0.06	-0.0576938	-0.0605265
2358	0.4716	-0.0569072	-0.06	-0.0576948	-0.0605248
2359	0.4718	-0.0569084	-0.06	-0.0576958	-0.0605232
2360	0.472	-0.0569097	-0.06	-0.0576968	-0.0605216
2361	0.4722	-0.0569109	-0.06	-0.0576979	-0.0605199
2362	0.4724	-0.0569121	-0.06	-0.0576989	-0.0605183
2363	0.4726	-0.0569133	-0.06	-0.0576999	-0.0605167
2364	0.4728	-0.0569145	-0.06	-0.0577009	-0.0605151
2365	0.473	-0.0569158	-0.06	-0.0577019	-0.0605135
2366	0.4732	-0.056917	-0.06	-0.0577029	-0.0605119
2367	0.4734	-0.0569182	-0.06	-0.0577038	-0.0605103
2368	0.4736	-0.0569194	-0.06	-0.0577048	-0.0605087
2369	0.4738	-0.0569206	-0.06	-0.0577058	-0.0605071
2370	0.474	-0.0569218	-0.06	-0.0577068	-0.0605055
2371	0.4742	-0.0569229	-0.06	-0.0577078	-0.060504
2372	0.4744	-0.0569241	-0.06	-0.0577087	-0.0605024
2373	0.4746	-0.0569253	-0.06	-0.0577097	-0.0605008
2374	0.4748	-0.0569265	-0.06	-0.0577107	-0.0604992
2375	0.475	-0.0569276	-0.06	-0.0577116	-0.0604977
2376	0.4752	-0.0569288	-0.06	-0.0577126	-0.0604961
2377	0.4754	-0.05693	-0.06	-0.0577135	-0.0604946
2378	0.4756	-0.0569311	-0.06	-0.0577145	-0.060493
2379	0.4758	-0.0569323	-0.06	-0.0577154	-0.0604915
2380	0.476	-0.0569334	-0.06	-0.0577164	-0.06049
2381	0.4762	-0.0569346	-0.06	-0.0577173	-0.0604884
2382	0.4764	-0.0569357	-0.06	-0.0577183	-0.0604869
2383	0.4766	-0.0569369	-0.06	-0.0577192	-0.0604854
2384	0.4768	-0.056938	-0.06	-0.0577201	-0.0604839
2385	0.477	-0.0569391	-0.06	-0.0577211	-0.0604823
2386	0.4772	-0.0569403	-0.06	-0.057722	-0.0604808
2387	0.4774	-0.0569414	-0.06	-0.0577229	-0.0604793
2388	0.4776	-0.0569425	-0.06	-0.0577238	-0.0604778
2389	0.4778	-0.0569436	-0.06	-0.0577247	-0.0604763
2390	0.478	-0.0569447	-0.06	-0.0577257	-0.0604748
2391	0.4782	-0.0569458	-0.06	-0.0577266	-0.0604733
2392	0.4784	-0.0569469	-0.06	-0.0577275	-0.0604718
2393	0.4786	-0.0569481	-0.06	-0.0577284	-0.0604704
2394	0.4788	-0.0569491	-0.06	-0.0577293	-0.0604689
2395	0.479	-0.0569502	-0.06	-0.0577302	-0.0604674
2396	0.4792	-0.0569513	-0.06	-0.0577311	-0.060466
2397	0.4794	-0.0569524	-0.06	-0.057732	-0.0604645
2398	0.4796	-0.0569535	-0.06	-0.0577329	-0.060463
2399	0.4798	-0.0569546	-0.06	-0.0577337	-0.0604616
2400	0.48	-0.0569557	-0.06	-0.0577346	-0.0604601
2401	0.4802	-0.0569567	-0.06	-0.0577355	-0.0604587
2402	0.4804	-0.0569578	-0.06	-0.0577364	-0.0604572
2403	0.4806	-0.0569589	-0.06	-0.0577372	-0.0604558
2404	0.4808	-0.0569599	-0.06	-0.0577381	-0.0604544
2405	0.481	-0.056961	-0.06	-0.057739	-0.0604529
2406	0.4812	-0.056962	-0.06	-0.0577398	-0.0604515
2407	0.4814	-0.0569631	-0.06	-0.0577407	-0.0604501
2408	0.4816	-0.0569641	-0.06	-0.0577416	-0.0604487
2409	0.4818	-0.0569652	-0.06	-0.0577424	-0.0604472
2410	0.482	-0.0569662	-0.06	-0.0577433	-0.0604458
2411	0.4822	-0.0569673	-0.06	-0.0577441	-0.0604444
2412	0.4824	-0.0569683	-0.06	-0.057745	-0.060443
2413	0.4826	-0.0569693	-0.06	-0.0577458	-0.0604416
2414	0.4828	-0.0569703	-0.06	-0.0577467	-0.0604402
2415	0.483	-0.0569714	-0.06	-0.0577475	-0.0604388
2416	0.4832	-0.0569724	-0.06	-0.0577483	-0.0604374
2417	0.4834	-0.0569734	-0.06	-0.0577492	-0.0604361
2418	0.4836	-0.0569744	-0.06	-0.05775	-0.0604347
2419	0.4838	-0.0569754	-0.06	-0.0577508	-0.0604333
2420	0.484	-0.0569764	-0.06	-0.0577516	-0.0604319
2421	0.4842	-0.0569774	-0.06	-0.0577525	-0.0604306
2422	0.4844	-0.0569784	-0.06	-0.0577533	-0.0604292
2423	0.4846	-0.0569794	-0.06	-0.0577541	-0.0604278
2424	0.4848	-0.0569804	-0.06	-0.0577549	-0.0604265
2425	0.485	-0.0569814	-0.06	-0.0577557	-0.0604251
2426	0.4852	-0.0569824	-0.06	-0.0577565	-0.0604238
2427	0.4854	-0.0569834	-0.06	-0.0577573	-0.0604224
2428	0.4856	-0.0569844	-0.06	-0.0577581	-0.0604211
2429	0.4858	-0.0569853	-0.06	-0.0577589	-0.0604198
2430	0.486	-0.0569863	-0.06	-0.0577597	-0.0604184
2431	0.4862	-0.0569873	-0.06	-0.0577605	-0.0604171
2432	0.4864	-0.0569882	-0.06	-0.0577613	-0.0604158
2433	0.4866	-0.0569892	-0.06	-0.0577621	-0.0604145
2434	0.4868	-0.0569902	-0.06	-0.0577629	-0.0604131
2435	0.487	-0.0569911	-0.06	-0.0577636	-0.0604118
2436	0.4872	-0.0569921	-0.06	-0.0577644	-0.0604105
2437	0.4874	-0.056993	-0.06	-0.0577652	-0.0604092
2438	0.4876	-0.056994	-0.06	-0.057766	-0.0604079
2439	0.4878	-0.0569949	-0.06	-0.0577667	-0.0604066
2440	0.488	-0.0569959	-0.06	-0.0577675	-0.0604053
2441	0.4882	-0.0569968	-0.06	-0.0577683	-0.060404
2442	0.4884	-0.0569977	-0.06	-0.057769	-0.0604027
2443	0.4886	-0.0569987	-0.06	-0.0577698	-0.0604015
2444	0.4888	-0.0569996	-0.06	-0.0577706	-0.0604002
2445	0.489	-0.0570005	-0.06	-0.0577713	-0.0603989
2446	0.4892	-0.0570014	-0.06	-0.0577721	-0.0603976
2447	0.4894	-0.0570024	-0.06	-0.0577728	-0.0603963
2448	0.4896	-0.0570033	-0.06	-0.0577736	-0.0603951
2449	0.4898	-0.0570042	-0.06	-0.0577743	-0.0603938
2450	0.49	-0.0570051	-0.06	-0.0577751	-0.0603926
2451	0.4902	-0.057006	-0.06	-0.0577758	-0.0603913
2452	0.4904	-0.0570069	-0.06	-0.0577765	-0.0603901
2453	0.4906	-0.0570078	-0.06	-0.0577773	-0.0603888
2454	0.4908	-0.0570087	-0.06	-0.057778	-0.0603876
2455	0.491	-0.0570096	-0.06	-0.0577787	-0.0603863
2456	0.4912	-0.0570105	-0.06	-0.0577794	-0.0603851
2457	0.4914	-0.0570114	-0.06	-0.0577802	-0.0603838
2458	0.4916	-0.0570123	-0.06	-0.0577809	-0.0603826
2459	0.4918	-0.0570131	-0.06	-0.0577816	-0.0603814
2460	0.492	-0.057014	-0.06	-0.0577823	-0.0603802
2461	0.4922	-0.0570149	-0.06	-0.057783	-0.0603789
2462	0.4924	-0.0570158	-0.06	-0.0577838	-0.0603777
2463	0.4926	-0.0570166	-0.06	-0.0577845	-0.0603765
2464	0.4928	-0.0570175	-0.06	-0.0577852	-0.0603753
2465	0.493	-0.0570184	-0.06	-0.0577859	-0.0603741
2466	0.4932	-0.0570192	-0.06	-0.0577866	-0.0603729
2467	0.4934	-0.0570201	-0.06	-0.0577873	-0.0603717
2468	0.4936	-0.057021	-0.06	-0.057788	-0.0603705
2469	0.4938	-0.0570218	-0.06	-0.0577887	-0.0603693
2470	0.494	-0.0570227	-0.06	-0.0577894	-0.0603681
2471	0.4942	-0.0570235	-0.06	-0.05779	-0.0603669
2472	0.4944	-0.0570243	-0.06	-0.0577907	-0.0603658
2473	0.4946	-0.0570252	-0.06	-0.0577914	-0.0603646
2474	0.4948	-0.057026	-0.06	-0.0577921	-0.0603634
2475	0.495	-0.0570269	-0.06	-0.0577928	-0.0603622
2476	0.4952	-0.0570277	-0.06	-0.0577935	-0.0603611
2477	0.4954	-0.0570285	-0.06	-0.0577941	-0.0603599
2478	0.4956	-0.0570294	-0.06	-0.0577948	-0.0603587
2479	0.4958	-0.0570302	-0.06	-0.0577955	-0.0603576
2480	0.496	-0.057031	-0.06	-0.0577961	-0.0603564
2481	0.4962	-0.0570318	-0.06	-0.0577968	-0.0603553
2482	0.4964	-0.0570326	-0.06	-0.0577975	-0.0603541
2483	0.4966	-0.0570335	-0.06	-0.0577981	-0.060353
2484	0.4968	-0.0570343	-0.06	-0.0577988	-0.0603518
2485	0.497	-0.0570351	-0.06	-0.0577994	-0.0603507
2486	0.4972	-0.0570359	-0.06	-0.0578001	-0.0603496
2487	0.4974	-0.0570367	-0.06	-0.0578007	-0.0603484
2488	0.4976	-0.0570375	-0.06	-0.0578014	-0.0603473
2489	0.4978	-0.0570383	-0.06	-0.057802	-0.0603462
2490	0.498	-0.0570391	-0.06	-0.0578027	-0.060345
2491	0.4982	-0.0570399	-0.06	-0.0578033	-0.0603439
2492	0.4984	-0.0570407	-0.06	-0.057804	-0.0603428
2493	0.4986	-0.0570414	-0.06	-0.0578046	-0.0603417
2494	0.4988	-0.0570422	-0.06	-0.0578052	-0.0603406
2495	0.499	-0.057043	-0.06	-0.0578059	-0.0603395
2496	0.4992	-0.0570438	-0.06	-0.0578065	-0.0603384
2497	0.4994	-0.0570446	-0.06	-0.0578071	-0.0603373
2498	0.4996	-0.0570453	-0.06	-0.0578077	-0.0603362
2499	0.4998	-0.0570461	-0.06	-0.0578084	-0.0603351
2500	0.5	-0.0570469	-0.06	-0.057809	-0.060334
2501	0.5002	-0.0570476	-0.06	-0.0578096	-0.0603329
2502	0.5004	-0.0570484	-0.06	-0.0578102	-0.0603318
2503	0.5006	-0.0570492	-0.06	-0.0578108	-0.0603308
2504	0.5008	-0.0570499	-0.06	-0.0578115	-0.0603297
2505	0.501	-0.0570507	-0.06	-0.0578121	-0.0603286
2506	0.5012	-0.0570514	-0.06	-0.0578127	-0.0603275
2507	0.5014	-0.0570522	-0.06	-0.0578133	-0.0603265
2508	0.5016	-0.0570529	-0.06	-0.0578139	-0.0603254
2509	0.5018	-0.0570537	-0.06	-0.0578145	-0.0603243
2510	0.502	-0.0570544	-0.06	-0.0578151	-0.0603233
2511	0.5022	-0.0570551	-0.06	-0.0578157	-0.0603222
2512	0.5024	-0.0570559	-0.06	-0.0578163	-0.0603212
2513	0.5026	-0.0570566	-0.06	-0.0578169	-0.0603201
2514	0.5028	-0.0570573	-0.06	-0.0578175	-0.0603191
2515	0.503	-0.0570581	-0.06	-0.057818	-0.060318
2516	0.5032	-0.0570588	-0.06	-0.0578186	-0.060317
2517	0.5034	-0.0570595	-0.06	-0.0578192	-0.060316
2518	0.5036	-0.0570602	-0.06	-0.0578198	-0.0603149
2519	0.5038	-0.0570609	-0.06	-0.0578204	-0.0603139
2520	0.504	-0.0570617	-0.06	-0.0578209	-0.0603129
2521	0.5042	-0.0570624	-0.06	-0.0578215	-0.0603118
2522	0.5044	-0.0570631	-0.06	-0.0578221	-0.0603108
2523	0.5046	-0.0570638	-0.06	-0.0578227	-0.0603098
2524	0.5048	-0.0570645	-0.06	-0.0578232	-0.0603088
2525	0.505	-0.0570652	-0.06	-0.0578238	-0.0603078
2526	0.5052	-0.0570659	-0.06	-0.0578244	-0.0603068
2527	0.5054	-0.0570666	-0.06	-0.0578249	-0.0603058
2528	0.5056	-0.0570673	-0.06	-0.0578255	-0.0603048
2529	0.5058	-0.057068	-0.06	-0.057826	-0.0603038
2530	0.506	-0.0570687	-0.06	-0.0578266	-0.0603028
2531	0.5062	-0.0570694	-0.06	-0.0578272	-0.0603018
2532	0.5064	-0.0570701	-0.06	-0.0578277	-0.0603008
2533	0.5066	-0.0570707	-0.06	-0.0578283	-0.0602998
2534	0.5068	-0.0570714	-0.06	-0.0578288	-0.0602988
2535	0.507	-0.0570721	-0.06	-0.0578293	-0.0602978
2536	0.5072	-0.0570728	-0.06	-0.0578299	-0.0602969
2537	0.5074	-0.0570734	-0.06	-0.0578304	-0.0602959
2538	0.5076	-0.0570741	-0.06	-0.057831	-0.0602949
2539	0.5078	-0.0570748	-0.06	-0.0578315	-0.0602939
2540	0.508	-0.0570755	-0.06	-0.057832	-0.060293
2541	0.5082	-0.0570761	-0.06	-0.0578326	-0.060292
2542	0.5084	-0.0570768	-0.06	-0.0578331	-0.060291
2543	0.5086	-0.0570774	-0.06	-0.0578336	-0.0602901
2544	0.5088	-0.0570781	-0.06	-0.0578342	-0.0602891
2545	0.509	-0.0570787	-0.06	-0.0578347	-0.0602882
2546	0.5092	-0.0570794	-0.06	-0.0578352	-0.0602872
2547	0.5094	-0.05708	-0.06	-0.0578357	-0.0602863
2548	0.5096	-0.0570807	-0.06	-0.0578363	-0.0602853
2549	0.5098	-0.0570813	-0.06	-0.0578368	-0.0602844
2550	0.51	-0.057082	-0.06	-0.0578373	-0.0602835
2551	0.5102	-0.0570826	-0.06	-0.0578378	-0.0602825
2552	0.5104	-0.0570833	-0.06	-0.0578383	-0.0602816
2553	0.5106	-0.0570839	-0.06	-0.0578388	-0.0602807
2554	0.5108	-0.0570845	-0.06	-0.0578393	-0.0602797
2555	0.511	-0.0570852	-0.06	-0.0578398	-0.0602788
2556	0.5112	-0.0570858	-0.06	-0.0578403	-0.0602779
2557	0.5114	-0.0570864	-0.06	-0.0578408	-0.060277
2558	0.5116	-0.057087	-0.06	-0.0578413	-0.0602761
2559	0.5118	-0.0570877	-0.06	-0.0578418	-0.0602751
2560	0.512	-0.0570883	-0.06	-0.0578423	-0.0602742
2561	0.5122	-0.0570889	-0.06	-0.0578428	-0.0602733
2562	0.5124	-0.0570895	-0.06	-0.0578433	-0.0602724
2563	0.5126	-0.0570901	-0.06	-0.0578438	-0.0602715
2564	0.5128	-0.0570907	-0.06	-0.0578443	-0.0602706
2565	0.513	-0.0570913	-0.06	-0.0578448	-0.0602697
2566	0.5132	-0.0570919	-0.06	-0.0578453	-0.0602688
2567	0.5134	-0.0570925	-0.06	-0.0578458	-0.060268
2568	0.5136	-0.0570932	-0.06	-0.0578462	-0.0602671
2569	0.5138	-0.0570938	-0.06	-0.0578467	-0.0602662
2570	0.514	-0.0570943	-0.06	-0.0578472	-0.0602653
2571	0.5142	-0.0570949	-0.06	-0.0578477	-0.0602644
2572	0.5144	-0.0570955	-0.06	-0.0578481	-0.0602635
2573	0.5146	-0.0570961	-0.06	-0.0578486	-0.0602627
2574	0.5148	-0.0570967	-0.06	-0.0578491	-0.0602618
2575	0.515	-0.0570973	-0.06	-0.0578495	-0.0602609
2576	0.5152	-0.0570979	-0.06	-0.05785	-0.0602601
2577	0.5154	-0.0570985	-0.06	-0.0578505	-0.0602592
2578	0.5156	-0.057099	-0.06	-0.0578509	-0.0602584
2579	0.5158	-0.0570996	-0.06	-0.0578514	-0.0602575
2580	0.516	-0.0571002	-0.06	-0.0578519	-0.0602566
2581	0.5162	-0.0571008	-0.06	-0.0578523	-0.0602558
2582	0.5164	-0.0571013	-0.06	-0.0578528	-0.0602549
2583	0.5166	-0.0571019	-0.06	-0.0578532	-0.0602541
2584	0.5168	-0.0571025	-0.06	-0.0578537	-0.0602533
2585	0.517	-0.057103	-0.06	-0.0578541	-0.0602524
2586	0.5172	-0.0571036	-0.06	-0.0578546	-0.0602516
2587	0.5174	-0.0571041	-0.06	-0.057855	-0.0602507
2588	0.5176	-0.0571047	-0.06	-0.0578554	-0.0602499
2589	0.5178	-0.0571053	-0.06	-0.0578559	-0.0602491
2590	0.518	-0.0571058	-0.06	-0.0578563	-0.0602483
2591	0.5182	-0.0571064	-0.06	-0.0578568	-0.0602474
2592	0.5184	-0.0571069	-0.06	-0.0578572	-0.0602466
2593	0.5186	-0.0571075	-0.06	-0.0578576	-0.0602458
2594	0.5188	-0.057108	-0.06	-0.0578581	-0.060245
2595	0.519	-0.0571085	-0.06	-0.0578585	-0.0602442
2596	0.5192	-0.0571091	-0.06	-0.0578589	-0.0602434
2597	0.5194	-0.0571096	-0.06	-0.0578594	-0.0602425
2598	0.5196	-0.0571102	-0.06	-0.0578598	-0.0602417
2599	0.5198	-0.0571107	-0.06	-0.0578602	-0.0602409
2600	0.52	-0.0571112	-0.06	-0.0578606	-0.0602401
2601	0.5202	-0.0571117	-0.06	-0.057861	-0.0602393
2602	0.5204	-0.0571123	-0.06	-0.0578615	-0.0602385
2603	0.5206	-0.0571128	-0.06	-0.0578619	-0.0602378
2604	0.5208	-0.0571133	-0.06	-0.0578623	-0.060237
2605	0.521	-0.0571138	-0.06	-0.0578627	-0.0602362
2606	0.5212	-0.0571144	-0.06	-0.0578631	-0.0602354
2607	0.5214	-0.0571149	-0.06	-0.0578635	-0.0602346
2608	0.5216	-0.0571154	-0.06	-0.0578639	-0.0602338
2609	0.5218	-0.0571159	-0.06	-0.0578643	-0.0602331
2610	0.522	-0.0571164	-0.06	-0.0578647	-0.0602323
2611	0.5222	-0.0571169	-0.06	-0.0578652	-0.0602315
2612	0.5224	-0.0571174	-0.06	-0.0578655	-0.0602307
2613	0.5226	-0.0571179	-0.06	-0.0578659	-0.06023
2614	0.5228	-0.0571184	-0.06	-0.0578663	-0.0602292
2615	0.523	-0.0571189	-0.06	-0.0578667	-0.0602284
2616	0.5232	-0.0571194	-0.06	-0.0578671	-0.0602277
2617	0.5234	-0.0571199	-0.06	-0.0578675	-0.0602269
2618	0.5236	-0.0571204	-0.06	-0.0578679	-0.0602262
2619	0.5238	-0.0571209	-0.06	-0.0578683	-0.0602254
2620	0.524	-0.0571214	-0.06	-0.0578687	-0.0602247
2621	0.5242	-0.0571219	-0.06	-0.0578691	-0.0602239
2622	0.5244	-0.0571224	-0.06	-0.0578695	-0.0602232
2623	0.5246	-0.0571229	-0.06	-0.0578698	-0.0602225
2624	0.5248	-0.0571233	-0.06	-0.0578702	-0.0602217
2625	0.525	-0.0571238	-0.06	-0.0578706	-0.060221
2626	0.5252	-0.0571243	-0.06	-0.057871	-0.0602202
2627	0.5254	-0.0571248	-0.06	-0.0578713	-0.0602195
2628	0.5256	-0.0571253	-0.06	-0.0578717	-0.0602188
2629	0.5258	-0.0571257	-0.06	-0.0578721	-0.0602181
2630	0.526	-0.0571262	-0.06	-0.0578725	-0.0602173
2631	0.5262	-0.0571267	-0.06	-0.0578728	-0.0602166
2632	0.5264	-0.0571271	-0.06	-0.0578732	-0.0602159
2633	0.5266	-0.0571276	-0.06	-0.0578736	-0.0602152
2634	0.5268	-0.0571281	-0.06	-0.0578739	-0.0602145
2635	0.527	-0.0571285	-0.06	-0.0578743	-0.0602138
2636	0.5272	-0.057129	-0.06	-0.0578746	-0.060213
2637	0.5274	-0.0571294	-0.06	-0.057875	-0.0602123
2638	0.5276	-0.0571299	-0.06	-0.0578754	-0.0602116
2639	0.5278	-0.0571303	-0.06	-0.0578757	-0.0602109
2640	0.528	-0.0571308	-0.06	-0.0578761	-0.0602102
2641	0.5282	-0.0571312	-0.06	-0.0578764	-0.0602095
2642	0.5284	-0.0571317	-0.06	-0.0578768	-0.0602088
2643	0.5286	-0.0571321	-0.06	-0.0578771	-0.0602082
2644	0.5288	-0.0571326	-0.06	-0.0578774	-0.0602075
2645	0.529	-0.057133	-0.06	-0.0578778	-0.0602068
2646	0.5292	-0.0571334	-0.06	-0.0578781	-0.0602061
2647	0.5294	-0.0571339	-0.06	-0.0578785	-0.0602054
2648	0.5296	-0.0571343	-0.06	-0.0578788	-0.0602047
2649	0.5298	-0.0571347	-0.06	-0.0578791	-0.0602041
2650	0.53	-0.0571352	-0.06	-0.0578795	-0.0602034
2651	0.5302	-0.0571356	-0.06	-0.0578798	-0.0602027
2652	0.5304	-0.057136	-0.06	-0.0578801	-0.060202
2653	0.5306	-0.0571364	-0.06	-0.0578805	-0.0602014
2654	0.5308	-0.0571369	-0.06	-0.0578808	-0.0602007
2655	0.531	-0.0571373	-0.06	-0.0578811	-0.0602001
2656	0.5312	-0.0571377	-0.06	-0.0578815	-0.0601994
2657	0.5314	-0.0571381	-0.06	-0.0578818	-0.0601987
2658	0.5316	-0.0571385	-0.06	-0.0578821	-0.0601981
2659	0.5318	-0.0571389	-0.06	-0.0578824	-0.0601974
2660	0.532	-0.0571394	-0.06	-0.0578827	-0.0601968
2661	0.5322	-0.0571398	-0.06	-0.0578831	-0.0601961
2662	0.5324	-0.0571402	-0.06	-0.0578834	-0.0601955
2663	0.5326	-0.0571406	-0.06	-0.0578837	-0.0601948
2664	0.5328	-0.057141	-0.06	-0.057884	-0.0601942
2665	0.533	-0.0571414	-0.06	-0.0578843	-0.0601936
2666	0.5332	-0.0571418	-0.06	-0.0578846	-0.0601929
2667	0.5334	-0.0571422	-0.06	-0.0578849	-0.0601923
2668	0.5336	-0.0571426	-0.06	-0.0578852	-0.0601917
2669	0.5338	-0.057143	-0.06	-0.0578855	-0.060191
2670	0.534	-0.0571433	-0.06	-0.0578858	-0.0601904
2671	0.5342	-0.0571437	-0.06	-0.0578861	-0.0601898
2672	0.5344	-0.0571441	-0.06	-0.0578864	-0.0601892
2673	0.5346	-0.0571445	-0.06	-0.0578867	-0.0601885
2674	0.5348	-0.0571449	-0.06	-0.057887	-0.0601879
2675	0.535	-0.0571453	-0.06	-0.0578873	-0.0601873
2676	0.5352	-0.0571457	-0.06	-0.0578876	-0.0601867
2677	0.5354	-0.057146	-0.06	-0.0578879	-0.0601861
2678	0.5356	-0.0571464	-0.06	-0.0578882	-0.0601855
2679	0.5358	-0.0571468	-0.06	-0.0578885	-0.0601849
2680	0.536	-0.0571471	-0.06	-0.0578887	-0.0601843
2681	0.5362	-0.0571475	-0.06	-0.057889	-0.0601837
2682	0.5364	-0.0571479	-0.06	-0.0578893	-0.0601831
2683	0.5366	-0.0571483	-0.06	-0.0578896	-0.0601825
2684	0.5368	-0.0571486	-0.06	-0.0578899	-0.0601819
2685	0.537	-0.057149	-0.06	-0.0578901	-0.0601813
2686	0.5372	-0.0571493	-0.06	-0.0578904	-0.0601807
2687	0.5374	-0.0571497	-0.06	-0.0578907	-0.0601801
2688	0.5376	-0.05715	-0.06	-0.057891	-0.0601795
2689	0.5378	-0.0571504	-0.06	-0.0578912	-0.0601789
2690	0.538	-0.0571508	-0.06	-0.0578915	-0.0601784
2691	0.5382	-0.0571511	-0.06	-0.0578918	-0.0601778
2692	0.5384	-0.0571515	-0.06	-0.057892	-0.0601772
2693	0.5386	-0.0571518	-0.06	-0.0578923	-0.0601766
2694	0.5388	-0.0571521	-0.06	-0.0578926	-0.0601761
2695	0.539	-0.0571525	-0.06	-0.0578928	-0.0601755
2696	0.5392	-0.0571528	-0.06	-0.0578931	-0.0601749
2697	0.5394	-0.0571532	-0.06	-0.0578933	-0.0601744
2698	0.5396	-0.0571535	-0.06	-0.0578936	-0.0601738
2699	0.5398	-0.0571538	-0.06	-0.0578938	-0.0601733
2700	0.54	-0.0571542	-0.06	-0.0578941	-0.0601727
2701	0.5402	-0.0571545	-0.06	-0.0578943	-0.0601721
2702	0.5404	-0.0571548	-0.06	-0.0578946	-0.0601716
2703	0.5406	-0.0571552	-0.06	-0.0578948	-0.060171
2704	0.5408	-0.0571555	-0.06	-0.0578951	-0.0601705
2705	0.541	-0.0571558	-0.06	-0.0578953	-0.0601699
2706	0.5412	-0.0571561	-0.06	-0.0578955	-0.0601694
2707	0.5414	-0.0571564	-0.06	-0.0578958	-0.0601689
2708	0.5416	-0.0571568	-0.06	-0.057896	-0.0601683
2709	0.5418	-0.0571571	-0.06	-0.0578963	-0.0601678
2710	0.542	-0.0571574	-0.06	-0.0578965	-0.0601672
2711	0.5422	-0.0571577	-0.06	-0.0578967	-0.0601667
